,0BTFloor,timestamp
71,20.35,2022-06-22 15:03:01.066000+02:00
72,20.4,2022-06-22 15:17:54.095000+02:00
73,20.4,2022-06-22 15:32:46.892000+02:00
74,20.35,2022-06-22 15:47:39.926000+02:00
75,20.35,2022-06-22 16:02:33.134000+02:00
76,20.35,2022-06-22 16:17:26.706000+02:00
77,20.4,2022-06-22 16:32:19.897000+02:00
78,20.4,2022-06-22 16:47:13.098000+02:00
79,20.4,2022-06-22 17:02:06.239000+02:00
80,20.4,2022-06-22 17:16:59.422000+02:00
81,20.3,2022-06-22 17:31:51.837000+02:00
82,20.3,2022-06-22 17:46:44.630000+02:00
83,20.35,2022-06-22 18:01:37.139000+02:00
84,20.3,2022-06-22 18:16:29.371000+02:00
85,20.35,2022-06-22 18:31:22.238000+02:00
86,20.35,2022-06-22 18:46:15.536000+02:00
87,20.35,2022-06-22 19:01:08.587000+02:00
88,20.3,2022-06-22 19:16:01.680000+02:00
89,20.3,2022-06-22 19:30:54.751000+02:00
90,20.3,2022-06-22 19:45:47.931000+02:00
91,20.3,2022-06-22 20:00:41.005000+02:00
92,20.3,2022-06-22 20:15:34.330000+02:00
93,20.3,2022-06-22 20:30:27.843000+02:00
94,20.3,2022-06-22 20:45:21.333000+02:00
95,20.2,2022-06-22 21:00:15.445000+02:00
0,20.25,2022-06-22 21:15:09.524000+02:00
1,20.2,2022-06-22 21:30:03.618000+02:00
2,20.15,2022-06-22 21:44:57.421000+02:00
3,20.15,2022-06-22 21:59:51.318000+02:00
4,20.1,2022-06-22 22:14:45.288000+02:00
5,20.15,2022-06-22 22:29:39.510000+02:00
6,20.15,2022-06-22 22:44:33.928000+02:00
7,20.05,2022-06-22 22:59:28.144000+02:00
8,20.1,2022-06-22 23:14:22.060000+02:00
9,20.1,2022-06-22 23:29:15.855000+02:00
10,20.05,2022-06-22 23:44:10.166000+02:00
11,20.0,2022-06-22 23:59:04.540000+02:00
12,20.05,2022-06-23 00:13:58.865000+02:00
13,20.0,2022-06-23 00:28:53.332000+02:00
14,19.95,2022-06-23 00:43:47.928000+02:00
15,19.95,2022-06-23 00:58:42.231000+02:00
16,19.95,2022-06-23 01:13:36.603000+02:00
17,19.95,2022-06-23 01:28:31.136000+02:00
18,19.9,2022-06-23 01:43:25.546000+02:00
19,19.9,2022-06-23 01:58:20.015000+02:00
20,19.95,2022-06-23 02:13:14.975000+02:00
21,19.9,2022-06-23 02:28:10.003000+02:00
22,19.9,2022-06-23 02:43:05.046000+02:00
23,19.9,2022-06-23 02:58:00.168000+02:00
24,19.9,2022-06-23 03:12:55.572000+02:00
25,19.9,2022-06-23 03:27:50.854000+02:00
26,19.9,2022-06-23 03:42:45.975000+02:00
27,19.9,2022-06-23 03:57:41.038000+02:00
28,19.8,2022-06-23 04:12:35.943000+02:00
29,19.9,2022-06-23 04:27:30.762000+02:00
30,19.85,2022-06-23 04:42:25.532000+02:00
31,19.9,2022-06-23 04:57:20.571000+02:00
32,19.9,2022-06-23 05:12:15.637000+02:00
33,19.85,2022-06-23 05:27:10.540000+02:00
34,19.85,2022-06-23 05:42:05.456000+02:00
35,19.8,2022-06-23 05:57:00.649000+02:00
36,19.85,2022-06-23 06:11:54.261000+02:00
37,19.9,2022-06-23 06:26:48.213000+02:00
38,19.85,2022-06-23 06:41:42.668000+02:00
39,19.9,2022-06-23 06:56:37.976000+02:00
40,19.85,2022-06-23 07:11:33.186000+02:00
41,19.85,2022-06-23 07:26:28.678000+02:00
42,19.9,2022-06-23 07:41:23.749000+02:00
43,19.9,2022-06-23 07:56:19.096000+02:00
44,19.85,2022-06-23 08:11:14.282000+02:00
45,19.9,2022-06-23 08:26:09.777000+02:00
46,19.9,2022-06-23 08:41:04.789000+02:00
47,19.95,2022-06-23 08:55:59.636000+02:00
48,19.95,2022-06-23 09:10:54.398000+02:00
49,19.95,2022-06-23 09:25:48.744000+02:00
50,20.0,2022-06-23 09:40:43.411000+02:00
51,20.0,2022-06-23 09:55:37.592000+02:00
52,20.0,2022-06-23 10:10:32.120000+02:00
53,20.0,2022-06-23 10:25:26.571000+02:00
54,20.0,2022-06-23 10:40:21.113000+02:00
55,19.95,2022-06-23 10:55:15.727000+02:00
56,20.0,2022-06-23 11:10:10.312000+02:00
57,20.05,2022-06-23 11:25:04.953000+02:00
58,20.05,2022-06-23 11:39:59.294000+02:00
59,20.1,2022-06-23 11:54:53.455000+02:00
60,20.15,2022-06-23 12:09:47.468000+02:00
61,20.15,2022-06-23 12:24:41.414000+02:00
62,20.15,2022-06-23 12:39:35.428000+02:00
63,20.15,2022-06-23 12:54:29.460000+02:00
64,20.2,2022-06-23 13:09:23.444000+02:00
65,20.25,2022-06-23 13:24:17.178000+02:00
66,20.2,2022-06-23 13:39:10.889000+02:00
67,20.2,2022-06-23 13:54:04.772000+02:00
68,20.2,2022-06-23 14:08:58.772000+02:00
69,20.15,2022-06-23 14:23:52.736000+02:00
70,20.2,2022-06-23 14:38:46.659000+02:00
71,20.15,2022-06-23 14:53:40.505000+02:00
72,20.25,2022-06-23 15:08:34.408000+02:00
73,20.2,2022-06-23 15:23:28.309000+02:00
74,20.15,2022-06-23 15:38:22.552000+02:00
75,20.2,2022-06-23 15:53:16.325000+02:00
76,20.25,2022-06-23 16:08:10.115000+02:00
77,20.25,2022-06-23 16:23:03.607000+02:00
78,20.25,2022-06-23 16:37:57.297000+02:00
79,20.15,2022-06-23 16:52:51.078000+02:00
80,20.2,2022-06-23 17:07:45.201000+02:00
81,20.2,2022-06-23 17:22:39.337000+02:00
82,20.2,2022-06-23 17:37:33.275000+02:00
83,20.2,2022-06-23 17:52:27.085000+02:00
84,20.25,2022-06-23 18:07:20.851000+02:00
85,20.2,2022-06-23 18:22:14.760000+02:00
86,20.15,2022-06-23 18:37:08.743000+02:00
87,20.15,2022-06-23 18:52:01.355000+02:00
88,20.2,2022-06-23 19:06:53.832000+02:00
89,20.15,2022-06-23 19:21:46.335000+02:00
90,20.2,2022-06-23 19:36:39.138000+02:00
91,20.15,2022-06-23 19:51:31.556000+02:00
92,20.15,2022-06-23 20:06:23.986000+02:00
93,20.2,2022-06-23 20:21:16.810000+02:00
94,20.15,2022-06-23 20:36:09.336000+02:00
95,20.1,2022-06-23 20:51:02.102000+02:00
96,20.2,2022-06-23 21:05:54.569000+02:00
0,20.2,2022-06-23 21:20:47.953000+02:00
1,20.15,2022-06-23 21:35:41.942000+02:00
2,20.1,2022-06-23 21:50:35.933000+02:00
3,20.1,2022-06-23 22:05:30.273000+02:00
4,20.15,2022-06-23 22:20:24.093000+02:00
5,20.1,2022-06-23 22:35:17.939000+02:00
6,20.1,2022-06-23 22:50:12.188000+02:00
7,20.1,2022-06-23 23:05:06.834000+02:00
8,20.05,2022-06-23 23:20:01.656000+02:00
9,20.05,2022-06-23 23:34:56.490000+02:00
10,20.1,2022-06-23 23:49:50.702000+02:00
11,20.05,2022-06-24 00:04:44.884000+02:00
12,20.0,2022-06-24 00:19:37.485000+02:00
13,20.05,2022-06-24 00:34:30.347000+02:00
14,20.0,2022-06-24 00:49:23.745000+02:00
15,20.0,2022-06-24 01:04:16.494000+02:00
16,20.05,2022-06-24 01:19:09.376000+02:00
17,20.0,2022-06-24 01:34:02.271000+02:00
18,19.95,2022-06-24 01:48:55.083000+02:00
19,19.95,2022-06-24 02:03:47.924000+02:00
20,20.0,2022-06-24 02:18:40.809000+02:00
21,19.95,2022-06-24 02:33:33.579000+02:00
22,19.95,2022-06-24 02:48:26.625000+02:00
23,19.95,2022-06-24 03:03:19.492000+02:00
24,19.9,2022-06-24 03:18:12.312000+02:00
25,19.95,2022-06-24 03:33:05.401000+02:00
26,19.95,2022-06-24 03:47:58.500000+02:00
27,19.95,2022-06-24 04:02:51.693000+02:00
28,19.95,2022-06-24 04:17:44.879000+02:00
29,19.9,2022-06-24 04:32:37.956000+02:00
30,19.95,2022-06-24 04:47:30.966000+02:00
31,19.95,2022-06-24 05:02:23.960000+02:00
32,19.95,2022-06-24 05:17:17.049000+02:00
33,19.9,2022-06-24 05:32:10.126000+02:00
34,19.95,2022-06-24 05:47:03.022000+02:00
35,19.95,2022-06-24 06:01:55.795000+02:00
36,19.95,2022-06-24 06:16:48.736000+02:00
37,20.0,2022-06-24 06:31:42.648000+02:00
38,19.95,2022-06-24 06:46:37.374000+02:00
39,20.0,2022-06-24 07:01:31.860000+02:00
40,20.05,2022-06-24 07:16:26.096000+02:00
41,20.1,2022-06-24 07:31:20.436000+02:00
42,20.2,2022-06-24 07:46:14.741000+02:00
43,20.25,2022-06-24 08:01:08.328000+02:00
44,20.35,2022-06-24 08:16:02.115000+02:00
45,20.4,2022-06-24 08:30:55.572000+02:00
46,20.4,2022-06-24 08:45:48.469000+02:00
47,20.45,2022-06-24 09:00:41.164000+02:00
48,20.5,2022-06-24 09:15:33.866000+02:00
49,20.45,2022-06-24 09:30:26.649000+02:00
50,20.5,2022-06-24 09:45:19.447000+02:00
51,20.55,2022-06-24 10:00:12.010000+02:00
52,20.6,2022-06-24 10:15:04.556000+02:00
53,20.7,2022-06-24 10:29:56.992000+02:00
54,20.75,2022-06-24 10:44:49.311000+02:00
55,20.75,2022-06-24 10:59:41.376000+02:00
56,20.75,2022-06-24 11:14:33.235000+02:00
57,20.75,2022-06-24 11:29:25.370000+02:00
58,20.8,2022-06-24 11:44:17.448000+02:00
59,20.75,2022-06-24 11:59:09.362000+02:00
60,20.8,2022-06-24 12:14:01.123000+02:00
61,20.8,2022-06-24 12:28:53.036000+02:00
62,20.75,2022-06-24 12:43:45.043000+02:00
63,20.8,2022-06-24 12:58:37.161000+02:00
64,20.7,2022-06-24 13:13:29.136000+02:00
65,20.7,2022-06-24 13:28:21.189000+02:00
66,20.7,2022-06-24 13:43:13.323000+02:00
67,20.7,2022-06-24 13:58:06.013000+02:00
68,20.65,2022-06-24 14:12:58.423000+02:00
69,20.7,2022-06-24 14:27:50.692000+02:00
70,20.75,2022-06-24 14:42:42.737000+02:00
71,20.75,2022-06-24 14:57:35.080000+02:00
72,20.85,2022-06-24 15:12:27.312000+02:00
73,20.8,2022-06-24 15:27:19.353000+02:00
74,20.8,2022-06-24 15:42:11.762000+02:00
75,20.75,2022-06-24 15:57:03.860000+02:00
76,20.7,2022-06-24 16:11:56.110000+02:00
77,20.75,2022-06-24 16:26:48.165000+02:00
78,20.7,2022-06-24 16:41:40.160000+02:00
79,20.7,2022-06-24 16:56:32.022000+02:00
80,20.75,2022-06-24 17:11:23.865000+02:00
81,20.7,2022-06-24 17:26:15.803000+02:00
82,20.7,2022-06-24 17:41:07.862000+02:00
83,20.7,2022-06-24 17:55:59.733000+02:00
84,20.7,2022-06-24 18:10:51.781000+02:00
85,20.7,2022-06-24 18:25:43.986000+02:00
86,20.65,2022-06-24 18:40:36.273000+02:00
87,20.75,2022-06-24 18:55:28.456000+02:00
88,20.7,2022-06-24 19:10:20.649000+02:00
89,20.7,2022-06-24 19:25:12.802000+02:00
90,20.7,2022-06-24 19:40:04.984000+02:00
91,20.65,2022-06-24 19:54:57.017000+02:00
92,20.7,2022-06-24 20:09:49.537000+02:00
93,20.65,2022-06-24 20:24:42.089000+02:00
94,20.7,2022-06-24 20:39:34.414000+02:00
95,20.65,2022-06-24 20:54:26.532000+02:00
96,20.7,2022-06-24 21:09:18.734000+02:00
0,20.75,2022-06-24 21:24:10.763000+02:00
1,20.75,2022-06-24 21:39:03.020000+02:00
2,20.75,2022-06-24 21:53:54.979000+02:00
3,20.75,2022-06-24 22:08:46.964000+02:00
4,20.75,2022-06-24 22:23:38.779000+02:00
5,20.7,2022-06-24 22:38:30.620000+02:00
6,20.75,2022-06-24 22:53:22.327000+02:00
7,20.7,2022-06-24 23:08:14.129000+02:00
8,20.7,2022-06-24 23:23:05.832000+02:00
9,20.7,2022-06-24 23:37:57.640000+02:00
10,20.7,2022-06-24 23:52:49.903000+02:00
11,20.75,2022-06-25 00:07:41.821000+02:00
12,20.7,2022-06-25 00:22:33.945000+02:00
13,20.65,2022-06-25 00:37:26.027000+02:00
14,20.7,2022-06-25 00:52:18.307000+02:00
15,20.7,2022-06-25 01:07:10.350000+02:00
16,20.65,2022-06-25 01:22:02.323000+02:00
17,20.65,2022-06-25 01:36:54.479000+02:00
18,20.65,2022-06-25 01:51:46.850000+02:00
19,20.7,2022-06-25 02:06:39.215000+02:00
20,20.65,2022-06-25 02:21:31.609000+02:00
21,20.65,2022-06-25 02:36:24.148000+02:00
22,20.6,2022-06-25 02:51:16.632000+02:00
23,20.55,2022-06-25 03:06:09.046000+02:00
24,20.6,2022-06-25 03:21:01.495000+02:00
25,20.55,2022-06-25 03:35:53.778000+02:00
26,20.65,2022-06-25 03:50:46.273000+02:00
27,20.55,2022-06-25 04:05:38.739000+02:00
28,20.55,2022-06-25 04:20:31.035000+02:00
29,20.55,2022-06-25 04:35:23.449000+02:00
30,20.55,2022-06-25 04:50:16.593000+02:00
31,20.55,2022-06-25 05:05:09.510000+02:00
32,20.55,2022-06-25 05:20:02.370000+02:00
33,20.55,2022-06-25 05:34:55.082000+02:00
34,20.5,2022-06-25 05:49:47.633000+02:00
35,20.6,2022-06-25 06:04:40.076000+02:00
36,20.5,2022-06-25 06:19:32.686000+02:00
37,20.55,2022-06-25 06:34:25.919000+02:00
38,20.55,2022-06-25 06:49:18.868000+02:00
39,20.55,2022-06-25 07:04:11.706000+02:00
40,20.55,2022-06-25 07:19:04.350000+02:00
41,20.7,2022-06-25 07:33:56.824000+02:00
42,20.8,2022-06-25 07:48:48.771000+02:00
43,20.85,2022-06-25 08:03:40.601000+02:00
44,20.9,2022-06-25 08:18:32.281000+02:00
45,20.9,2022-06-25 08:33:24.103000+02:00
46,20.95,2022-06-25 08:48:16.130000+02:00
47,20.95,2022-06-25 09:03:07.820000+02:00
48,21.0,2022-06-25 09:17:59.052000+02:00
49,21.05,2022-06-25 09:32:50.129000+02:00
50,21.15,2022-06-25 09:47:41.119000+02:00
51,21.15,2022-06-25 10:02:31.526000+02:00
52,21.2,2022-06-25 10:17:22.047000+02:00
53,21.3,2022-06-25 10:32:12.390000+02:00
54,21.35,2022-06-25 10:47:02.575000+02:00
55,21.4,2022-06-25 11:01:52.688000+02:00
56,21.4,2022-06-25 11:16:42.764000+02:00
57,21.4,2022-06-25 11:31:32.339000+02:00
58,21.45,2022-06-25 11:46:22.031000+02:00
59,21.4,2022-06-25 12:01:11.492000+02:00
60,21.45,2022-06-25 12:16:01.066000+02:00
61,21.45,2022-06-25 12:30:50.934000+02:00
62,21.45,2022-06-25 12:45:40.554000+02:00
63,21.45,2022-06-25 13:00:30.272000+02:00
64,21.45,2022-06-25 13:15:20.254000+02:00
65,21.45,2022-06-25 13:30:09.900000+02:00
66,21.45,2022-06-25 13:44:59.322000+02:00
67,21.45,2022-06-25 13:59:49+02:00
68,21.45,2022-06-25 14:14:38.557000+02:00
69,21.45,2022-06-25 14:29:28.477000+02:00
70,21.45,2022-06-25 14:44:18.012000+02:00
71,21.45,2022-06-25 14:59:07.606000+02:00
72,21.4,2022-06-25 15:13:57.334000+02:00
73,21.5,2022-06-25 15:28:46.942000+02:00
74,21.4,2022-06-25 15:43:36.165000+02:00
75,21.45,2022-06-25 15:58:25.423000+02:00
76,21.4,2022-06-25 16:13:15.262000+02:00
77,21.35,2022-06-25 16:28:05.477000+02:00
78,21.3,2022-06-25 16:42:55.790000+02:00
79,21.35,2022-06-25 16:57:46.341000+02:00
80,21.35,2022-06-25 17:12:36.665000+02:00
81,21.3,2022-06-25 17:27:26.825000+02:00
82,21.3,2022-06-25 17:42:16.957000+02:00
83,21.3,2022-06-25 17:57:07.191000+02:00
84,21.35,2022-06-25 18:11:57.195000+02:00
85,21.35,2022-06-25 18:26:47.281000+02:00
86,21.35,2022-06-25 18:41:37.287000+02:00
87,21.35,2022-06-25 18:56:27.523000+02:00
88,21.35,2022-06-25 19:11:17.479000+02:00
89,21.35,2022-06-25 19:26:07.523000+02:00
90,21.35,2022-06-25 19:40:57.646000+02:00
91,21.3,2022-06-25 19:55:47.878000+02:00
92,21.35,2022-06-25 20:10:38.248000+02:00
93,21.3,2022-06-25 20:25:28.700000+02:00
94,21.35,2022-06-25 20:40:18.961000+02:00
95,21.35,2022-06-25 20:55:08.939000+02:00
96,21.35,2022-06-25 21:09:58.934000+02:00
0,21.4,2022-06-25 21:24:48.950000+02:00
1,21.4,2022-06-25 21:39:39.066000+02:00
2,21.4,2022-06-25 21:54:29.134000+02:00
3,21.45,2022-06-25 22:09:18.877000+02:00
4,21.4,2022-06-25 22:24:08.838000+02:00
5,21.45,2022-06-25 22:38:58.849000+02:00
6,21.45,2022-06-25 22:53:48.775000+02:00
7,21.45,2022-06-25 23:08:39.070000+02:00
8,21.4,2022-06-25 23:23:28.883000+02:00
9,21.4,2022-06-25 23:38:18.637000+02:00
10,21.45,2022-06-25 23:53:08.414000+02:00
11,21.45,2022-06-26 00:07:58.482000+02:00
12,21.45,2022-06-26 00:22:48.443000+02:00
13,21.45,2022-06-26 00:37:38.426000+02:00
14,21.4,2022-06-26 00:52:28.346000+02:00
15,21.4,2022-06-26 01:07:18.325000+02:00
16,21.4,2022-06-26 01:22:08.532000+02:00
17,21.35,2022-06-26 01:36:58.769000+02:00
18,21.35,2022-06-26 01:51:48.959000+02:00
19,21.4,2022-06-26 02:06:39.495000+02:00
20,21.35,2022-06-26 02:21:29.834000+02:00
21,21.35,2022-06-26 02:36:20.253000+02:00
22,21.3,2022-06-26 02:51:10.899000+02:00
23,21.3,2022-06-26 03:06:01.200000+02:00
24,21.35,2022-06-26 03:20:51.581000+02:00
25,21.3,2022-06-26 03:35:41.827000+02:00
26,21.3,2022-06-26 03:50:32.275000+02:00
27,21.3,2022-06-26 04:05:22.537000+02:00
28,21.2,2022-06-26 04:20:13.196000+02:00
29,21.25,2022-06-26 04:35:03.615000+02:00
30,21.25,2022-06-26 04:49:54.051000+02:00
31,21.2,2022-06-26 05:04:44.436000+02:00
32,21.2,2022-06-26 05:19:34.811000+02:00
33,21.25,2022-06-26 05:34:25.334000+02:00
34,21.2,2022-06-26 05:49:15.807000+02:00
35,21.25,2022-06-26 06:04:06.321000+02:00
36,21.25,2022-06-26 06:18:56.703000+02:00
37,21.3,2022-06-26 06:33:47.179000+02:00
38,21.2,2022-06-26 06:48:37.736000+02:00
39,21.25,2022-06-26 07:03:28.246000+02:00
40,21.2,2022-06-26 07:18:18.363000+02:00
41,21.3,2022-06-26 07:33:08.621000+02:00
42,21.3,2022-06-26 07:47:59.048000+02:00
43,21.3,2022-06-26 08:02:49.213000+02:00
44,21.4,2022-06-26 08:17:39.184000+02:00
45,21.35,2022-06-26 08:32:29.303000+02:00
46,21.3,2022-06-26 08:47:18.963000+02:00
47,21.4,2022-06-26 09:02:08.581000+02:00
48,21.35,2022-06-26 09:16:59.013000+02:00
49,21.4,2022-06-26 09:31:48.994000+02:00
50,21.4,2022-06-26 09:46:38.980000+02:00
51,21.4,2022-06-26 10:01:28.904000+02:00
52,21.45,2022-06-26 10:16:18.920000+02:00
53,21.45,2022-06-26 10:31:08.837000+02:00
54,21.45,2022-06-26 10:45:58.617000+02:00
55,21.45,2022-06-26 11:00:48.367000+02:00
56,21.45,2022-06-26 11:15:38.272000+02:00
57,21.4,2022-06-26 11:30:28.034000+02:00
58,21.45,2022-06-26 11:45:17.700000+02:00
59,21.45,2022-06-26 12:00:07.340000+02:00
60,21.45,2022-06-26 12:14:56.814000+02:00
61,21.5,2022-06-26 12:29:46.647000+02:00
62,21.5,2022-06-26 12:44:35.863000+02:00
63,21.5,2022-06-26 12:59:25.172000+02:00
64,21.55,2022-06-26 13:14:14.453000+02:00
65,21.55,2022-06-26 13:29:03.702000+02:00
66,21.6,2022-06-26 13:43:52.764000+02:00
67,21.6,2022-06-26 13:58:41.782000+02:00
68,21.65,2022-06-26 14:13:30.564000+02:00
69,21.65,2022-06-26 14:28:19.375000+02:00
70,21.6,2022-06-26 14:43:08.263000+02:00
71,21.65,2022-06-26 14:57:57.375000+02:00
72,21.65,2022-06-26 15:12:46.286000+02:00
73,21.65,2022-06-26 15:27:35.709000+02:00
74,21.65,2022-06-26 15:42:25.138000+02:00
75,21.6,2022-06-26 15:57:14.234000+02:00
76,21.7,2022-06-26 16:12:03.220000+02:00
77,21.75,2022-06-26 16:26:51.933000+02:00
78,21.7,2022-06-26 16:41:40.766000+02:00
79,21.7,2022-06-26 16:56:29.676000+02:00
80,21.7,2022-06-26 17:11:18.486000+02:00
81,21.7,2022-06-26 17:26:07.608000+02:00
82,21.85,2022-06-26 17:40:56.109000+02:00
83,21.8,2022-06-26 17:55:44.652000+02:00
84,21.75,2022-06-26 18:10:33.346000+02:00
85,21.8,2022-06-26 18:25:21.982000+02:00
86,21.8,2022-06-26 18:40:10.687000+02:00
87,21.8,2022-06-26 18:54:59.235000+02:00
88,21.75,2022-06-26 19:09:47.799000+02:00
89,21.8,2022-06-26 19:24:36.187000+02:00
90,21.75,2022-06-26 19:39:24.532000+02:00
91,21.75,2022-06-26 19:54:12.874000+02:00
92,21.75,2022-06-26 20:09:01.107000+02:00
93,21.75,2022-06-26 20:23:49.441000+02:00
94,21.75,2022-06-26 20:38:37.850000+02:00
95,21.7,2022-06-26 20:53:26.321000+02:00
96,21.75,2022-06-26 21:08:14.770000+02:00
0,21.75,2022-06-26 21:23:03.477000+02:00
1,21.8,2022-06-26 21:37:52.290000+02:00
2,21.85,2022-06-26 21:52:40.682000+02:00
3,21.8,2022-06-26 22:07:28.565000+02:00
4,21.9,2022-06-26 22:22:16.607000+02:00
5,21.9,2022-06-26 22:37:04.340000+02:00
6,21.95,2022-06-26 22:51:52.139000+02:00
7,21.95,2022-06-26 23:06:40.359000+02:00
8,21.95,2022-06-26 23:21:28.444000+02:00
9,21.85,2022-06-26 23:36:16.483000+02:00
10,21.85,2022-06-26 23:51:04.976000+02:00
11,21.85,2022-06-27 00:05:53.325000+02:00
12,21.8,2022-06-27 00:20:41.878000+02:00
13,21.75,2022-06-27 00:35:30.345000+02:00
14,21.75,2022-06-27 00:50:19.087000+02:00
15,21.75,2022-06-27 01:05:08.019000+02:00
16,21.7,2022-06-27 01:19:57.002000+02:00
17,21.65,2022-06-27 01:34:46.406000+02:00
18,21.75,2022-06-27 01:49:35.558000+02:00
19,21.75,2022-06-27 02:04:24.056000+02:00
20,21.75,2022-06-27 02:19:12.921000+02:00
21,21.7,2022-06-27 02:34:01.965000+02:00
22,21.7,2022-06-27 02:48:50.604000+02:00
23,21.75,2022-06-27 03:03:39.240000+02:00
24,21.75,2022-06-27 03:18:27.970000+02:00
25,21.7,2022-06-27 03:33:16.759000+02:00
26,21.8,2022-06-27 03:48:05.636000+02:00
27,21.75,2022-06-27 04:02:54.598000+02:00
28,21.7,2022-06-27 04:17:43.544000+02:00
29,21.7,2022-06-27 04:32:32.805000+02:00
30,21.75,2022-06-27 04:47:21.873000+02:00
31,21.7,2022-06-27 05:02:11.031000+02:00
32,21.7,2022-06-27 05:17:00.146000+02:00
33,21.65,2022-06-27 05:31:49.372000+02:00
34,21.7,2022-06-27 05:46:38.605000+02:00
35,21.65,2022-06-27 06:01:27.515000+02:00
36,21.6,2022-06-27 06:16:16.569000+02:00
37,21.65,2022-06-27 06:31:05.834000+02:00
38,21.7,2022-06-27 06:45:54.772000+02:00
39,21.75,2022-06-27 07:00:43.565000+02:00
40,21.75,2022-06-27 07:15:32.320000+02:00
41,21.8,2022-06-27 07:30:20.919000+02:00
42,21.85,2022-06-27 07:45:09.543000+02:00
43,21.9,2022-06-27 07:59:57.858000+02:00
44,21.95,2022-06-27 08:14:46.324000+02:00
45,22.05,2022-06-27 08:29:34.176000+02:00
46,22.2,2022-06-27 08:44:21.612000+02:00
47,22.35,2022-06-27 08:59:08.516000+02:00
48,22.4,2022-06-27 09:13:54.948000+02:00
49,22.55,2022-06-27 09:28:41.413000+02:00
50,22.6,2022-06-27 09:43:27.346000+02:00
51,22.7,2022-06-27 09:58:13.059000+02:00
52,22.55,2022-06-27 10:12:58.553000+02:00
53,22.45,2022-06-27 10:27:45.484000+02:00
54,22.45,2022-06-27 10:42:32.990000+02:00
55,22.45,2022-06-27 10:57:20.246000+02:00
56,22.35,2022-06-27 11:12:06.736000+02:00
57,22.35,2022-06-27 11:26:53.435000+02:00
58,22.35,2022-06-27 11:41:40.273000+02:00
59,22.3,2022-06-27 11:56:27.057000+02:00
60,22.25,2022-06-27 12:11:13.886000+02:00
61,22.3,2022-06-27 12:26:00.703000+02:00
62,22.35,2022-06-27 12:40:47.609000+02:00
63,22.3,2022-06-27 12:55:34.769000+02:00
64,22.25,2022-06-27 13:10:21.800000+02:00
65,22.35,2022-06-27 13:25:08.739000+02:00
66,22.55,2022-06-27 13:39:55.043000+02:00
67,22.45,2022-06-27 13:54:41.053000+02:00
68,22.45,2022-06-27 14:09:27.559000+02:00
69,22.55,2022-06-27 14:24:14.081000+02:00
70,22.55,2022-06-27 14:39:00.017000+02:00
71,22.65,2022-06-27 14:53:45.798000+02:00
72,22.65,2022-06-27 15:08:31.523000+02:00
73,22.65,2022-06-27 15:23:17.164000+02:00
74,22.55,2022-06-27 15:38:03.073000+02:00
75,22.45,2022-06-27 15:52:49.211000+02:00
76,22.45,2022-06-27 16:07:36.108000+02:00
77,22.4,2022-06-27 16:22:22.559000+02:00
78,22.4,2022-06-27 16:37:09.118000+02:00
79,22.4,2022-06-27 16:51:55.817000+02:00
80,22.4,2022-06-27 17:06:42.411000+02:00
81,22.4,2022-06-27 17:21:28.933000+02:00
82,22.4,2022-06-27 17:36:15.010000+02:00
83,22.35,2022-06-27 17:51:01.760000+02:00
84,22.35,2022-06-27 18:05:48.467000+02:00
85,22.4,2022-06-27 18:20:35.332000+02:00
86,22.4,2022-06-27 18:35:21.958000+02:00
87,22.45,2022-06-27 18:50:08.381000+02:00
88,22.45,2022-06-27 19:04:54.619000+02:00
89,22.5,2022-06-27 19:19:40.766000+02:00
90,22.5,2022-06-27 19:34:26.925000+02:00
91,22.5,2022-06-27 19:49:13.048000+02:00
92,22.45,2022-06-27 20:03:59.324000+02:00
93,22.5,2022-06-27 20:18:45.123000+02:00
94,22.5,2022-06-27 20:33:31.040000+02:00
95,22.45,2022-06-27 20:48:17.018000+02:00
96,22.5,2022-06-27 21:03:03.402000+02:00
0,22.5,2022-06-27 21:17:49.899000+02:00
1,22.55,2022-06-27 21:32:35.892000+02:00
2,22.55,2022-06-27 21:47:21.845000+02:00
3,22.55,2022-06-27 22:02:07.768000+02:00
4,22.5,2022-06-27 22:16:53.629000+02:00
5,22.55,2022-06-27 22:31:39.566000+02:00
6,22.5,2022-06-27 22:46:25.749000+02:00
7,22.5,2022-06-27 23:01:11.994000+02:00
8,22.45,2022-06-27 23:15:58.219000+02:00
9,22.45,2022-06-27 23:30:44.580000+02:00
10,22.45,2022-06-27 23:45:30.855000+02:00
11,22.4,2022-06-28 00:00:17.363000+02:00
12,22.4,2022-06-28 00:15:03.944000+02:00
13,22.45,2022-06-28 00:29:50.408000+02:00
14,22.4,2022-06-28 00:44:37.078000+02:00
15,22.35,2022-06-28 00:59:24.098000+02:00
16,22.35,2022-06-28 01:14:10.977000+02:00
17,22.3,2022-06-28 01:28:57.903000+02:00
18,22.3,2022-06-28 01:43:44.486000+02:00
19,22.25,2022-06-28 01:58:31.491000+02:00
20,22.3,2022-06-28 02:13:18.372000+02:00
21,22.25,2022-06-28 02:28:05.237000+02:00
22,22.25,2022-06-28 02:42:52.365000+02:00
23,22.2,2022-06-28 02:57:39.726000+02:00
24,22.25,2022-06-28 03:12:26.944000+02:00
25,22.2,2022-06-28 03:27:14.302000+02:00
26,22.15,2022-06-28 03:42:01.719000+02:00
27,22.2,2022-06-28 03:56:49.101000+02:00
