,1GuestRoom,timestamp
9,21.05,2022-07-21 23:44:31.387000+02:00
10,21.0,2022-07-22 00:00:47.392000+02:00
11,21.0,2022-07-22 00:17:03.476000+02:00
12,20.95,2022-07-22 00:33:19.576000+02:00
13,20.95,2022-07-22 00:49:35.962000+02:00
14,20.9,2022-07-22 01:05:52.315000+02:00
15,20.9,2022-07-22 01:22:08.884000+02:00
16,20.8,2022-07-22 01:38:25.401000+02:00
17,20.8,2022-07-22 01:54:41.821000+02:00
18,20.75,2022-07-22 02:10:58.451000+02:00
19,20.75,2022-07-22 02:27:14.933000+02:00
20,20.75,2022-07-22 02:43:31.516000+02:00
21,20.7,2022-07-22 02:59:48.338000+02:00
22,20.7,2022-07-22 03:16:05.300000+02:00
23,20.65,2022-07-22 03:32:22.334000+02:00
24,20.65,2022-07-22 03:48:39.541000+02:00
25,20.65,2022-07-22 04:04:56.929000+02:00
26,20.6,2022-07-22 04:21:14.471000+02:00
27,20.6,2022-07-22 04:37:31.989000+02:00
28,20.55,2022-07-22 04:53:49.330000+02:00
29,20.55,2022-07-22 05:10:06.716000+02:00
30,20.5,2022-07-22 05:26:24.676000+02:00
31,20.5,2022-07-22 05:42:42.624000+02:00
32,20.5,2022-07-22 05:59:00.406000+02:00
33,20.45,2022-07-22 06:15:18.304000+02:00
34,20.4,2022-07-22 06:31:36.191000+02:00
35,20.4,2022-07-22 06:47:54.135000+02:00
36,20.4,2022-07-22 07:04:12.072000+02:00
37,20.45,2022-07-22 07:20:29.939000+02:00
38,20.45,2022-07-22 07:36:47.721000+02:00
39,20.45,2022-07-22 07:53:05.411000+02:00
40,20.5,2022-07-22 08:09:23.071000+02:00
41,20.55,2022-07-22 08:25:40.629000+02:00
42,20.55,2022-07-22 08:41:58.116000+02:00
43,20.6,2022-07-22 08:58:15.631000+02:00
44,20.6,2022-07-22 09:14:32.951000+02:00
45,20.65,2022-07-22 09:30:50.327000+02:00
46,20.7,2022-07-22 09:47:07.298000+02:00
47,20.75,2022-07-22 10:03:24.084000+02:00
48,20.7,2022-07-22 10:19:40.875000+02:00
49,20.75,2022-07-22 10:35:57.629000+02:00
50,20.75,2022-07-22 10:52:14.554000+02:00
51,20.9,2022-07-22 11:08:31.308000+02:00
52,20.95,2022-07-22 11:24:47.521000+02:00
53,21.0,2022-07-22 11:41:03.595000+02:00
54,21.05,2022-07-22 11:57:19.363000+02:00
55,21.05,2022-07-22 12:13:35.086000+02:00
56,21.1,2022-07-22 12:29:50.900000+02:00
57,21.15,2022-07-22 12:46:06.708000+02:00
58,21.25,2022-07-22 13:02:22.236000+02:00
59,21.35,2022-07-22 13:18:37.167000+02:00
60,21.4,2022-07-22 13:34:51.530000+02:00
61,21.4,2022-07-22 13:51:05.999000+02:00
62,21.4,2022-07-22 14:07:20.431000+02:00
63,21.45,2022-07-22 14:23:34.900000+02:00
64,21.45,2022-07-22 14:39:49.263000+02:00
65,21.45,2022-07-22 14:56:03.253000+02:00
66,21.45,2022-07-22 15:12:17.452000+02:00
67,21.55,2022-07-22 15:28:31.585000+02:00
68,21.7,2022-07-22 15:44:45.337000+02:00
69,21.65,2022-07-22 16:00:58.685000+02:00
70,21.65,2022-07-22 16:17:12.112000+02:00
71,21.65,2022-07-22 16:33:25.678000+02:00
72,21.65,2022-07-22 16:49:39.200000+02:00
73,21.6,2022-07-22 17:05:52.750000+02:00
74,21.6,2022-07-22 17:22:06.207000+02:00
75,21.65,2022-07-22 17:38:19.662000+02:00
76,21.65,2022-07-22 17:54:33.176000+02:00
77,21.6,2022-07-22 18:10:46.925000+02:00
78,21.6,2022-07-22 18:27:00.647000+02:00
79,21.6,2022-07-22 18:43:14.471000+02:00
80,21.55,2022-07-22 18:59:28.111000+02:00
81,21.6,2022-07-22 19:15:41.974000+02:00
82,21.6,2022-07-22 19:31:55.674000+02:00
83,21.5,2022-07-22 19:48:09.418000+02:00
84,21.5,2022-07-22 20:04:23.156000+02:00
85,21.45,2022-07-22 20:20:37+02:00
86,21.45,2022-07-22 20:36:50.772000+02:00
87,21.45,2022-07-22 20:53:04.796000+02:00
88,21.6,2022-07-22 21:09:18.612000+02:00
0,21.85,2022-07-22 21:25:31.581000+02:00
1,22.05,2022-07-22 21:41:43.785000+02:00
2,22.2,2022-07-22 21:57:55.640000+02:00
3,22.2,2022-07-22 22:14:07.027000+02:00
4,22.1,2022-07-22 22:30:18.759000+02:00
5,22.05,2022-07-22 22:46:30.678000+02:00
6,22.05,2022-07-22 23:02:42.571000+02:00
7,21.95,2022-07-22 23:18:54.810000+02:00
8,21.95,2022-07-22 23:35:06.798000+02:00
9,22.05,2022-07-22 23:51:18.743000+02:00
10,22.1,2022-07-23 00:07:30.568000+02:00
11,22.05,2022-07-23 00:23:42.385000+02:00
12,22.1,2022-07-23 00:39:54.176000+02:00
13,22.15,2022-07-23 00:56:05.860000+02:00
14,22.15,2022-07-23 01:12:17.277000+02:00
15,22.2,2022-07-23 01:28:28.657000+02:00
16,22.2,2022-07-23 01:44:40.121000+02:00
17,22.15,2022-07-23 02:00:51.498000+02:00
18,22.2,2022-07-23 02:17:02.906000+02:00
19,22.2,2022-07-23 02:33:14.023000+02:00
20,22.2,2022-07-23 02:49:25.050000+02:00
21,22.2,2022-07-23 03:05:36.331000+02:00
22,22.25,2022-07-23 03:21:47.639000+02:00
23,22.2,2022-07-23 03:37:59.199000+02:00
24,22.25,2022-07-23 03:54:10.468000+02:00
25,22.2,2022-07-23 04:10:21.713000+02:00
26,22.2,2022-07-23 04:26:32.908000+02:00
27,22.25,2022-07-23 04:42:44.036000+02:00
28,22.2,2022-07-23 04:58:55.096000+02:00
29,22.2,2022-07-23 05:15:06.270000+02:00
30,22.2,2022-07-23 05:31:17.823000+02:00
31,22.2,2022-07-23 05:47:29.220000+02:00
32,22.2,2022-07-23 06:03:40.490000+02:00
33,22.2,2022-07-23 06:19:51.884000+02:00
34,22.2,2022-07-23 06:36:03.212000+02:00
35,22.3,2022-07-23 06:52:14.218000+02:00
36,22.35,2022-07-23 07:08:25.178000+02:00
37,22.4,2022-07-23 07:24:35.948000+02:00
38,22.45,2022-07-23 07:40:46.553000+02:00
39,22.3,2022-07-23 07:56:57.375000+02:00
40,22.25,2022-07-23 08:13:08.303000+02:00
41,22.2,2022-07-23 08:29:19.659000+02:00
42,22.15,2022-07-23 08:45:31.013000+02:00
43,22.1,2022-07-23 09:01:42.699000+02:00
44,22.15,2022-07-23 09:17:54.475000+02:00
45,22.1,2022-07-23 09:34:06.421000+02:00
46,22.15,2022-07-23 09:50:18.173000+02:00
47,22.15,2022-07-23 10:06:30.128000+02:00
48,22.15,2022-07-23 10:22:42.108000+02:00
49,22.15,2022-07-23 10:38:56.338000+02:00
50,22.1,2022-07-23 10:55:05.442000+02:00
51,22.1,2022-07-23 11:11:17.333000+02:00
52,22.15,2022-07-23 11:27:29.081000+02:00
53,22.05,2022-07-23 11:43:41.214000+02:00
54,21.95,2022-07-23 11:59:53.386000+02:00
55,21.95,2022-07-23 12:16:05.700000+02:00
56,21.95,2022-07-23 12:32:18.337000+02:00
57,21.85,2022-07-23 12:48:31.243000+02:00
58,21.8,2022-07-23 13:04:44.188000+02:00
59,21.8,2022-07-23 13:20:57.085000+02:00
60,21.8,2022-07-23 13:37:09.816000+02:00
61,21.75,2022-07-23 13:53:22.429000+02:00
62,21.7,2022-07-23 14:09:35.123000+02:00
63,21.7,2022-07-23 14:25:47.870000+02:00
64,21.7,2022-07-23 14:42:00.784000+02:00
65,21.6,2022-07-23 14:58:13.787000+02:00
66,21.6,2022-07-23 15:14:27.045000+02:00
67,21.5,2022-07-23 15:30:40.550000+02:00
68,21.45,2022-07-23 15:46:54.104000+02:00
69,21.5,2022-07-23 16:03:07.521000+02:00
70,21.45,2022-07-23 16:19:21.402000+02:00
71,21.4,2022-07-23 16:35:35.983000+02:00
72,21.3,2022-07-23 16:51:50.624000+02:00
73,21.3,2022-07-23 17:08:05.396000+02:00
74,21.25,2022-07-23 17:24:20.502000+02:00
75,21.2,2022-07-23 17:40:35.696000+02:00
76,21.2,2022-07-23 17:56:51.843000+02:00
77,21.15,2022-07-23 18:13:06.361000+02:00
78,21.1,2022-07-23 18:29:21.816000+02:00
79,21.1,2022-07-23 18:45:37.459000+02:00
80,21.0,2022-07-23 19:01:53.829000+02:00
81,21.0,2022-07-23 19:18:09.738000+02:00
82,20.95,2022-07-23 19:34:25.891000+02:00
83,20.95,2022-07-23 19:50:41.938000+02:00
84,21.0,2022-07-23 20:06:57.978000+02:00
85,21.0,2022-07-23 20:23:14.049000+02:00
86,21.05,2022-07-23 20:39:30.043000+02:00
87,21.05,2022-07-23 20:55:45.990000+02:00
0,21.05,2022-07-23 21:12:01.914000+02:00
1,21.0,2022-07-23 21:28:17.822000+02:00
2,20.95,2022-07-23 21:44:33.632000+02:00
3,20.9,2022-07-23 22:00:49.708000+02:00
4,20.85,2022-07-23 22:17:05.962000+02:00
5,20.85,2022-07-23 22:33:22.410000+02:00
6,20.8,2022-07-23 22:49:38.831000+02:00
7,20.7,2022-07-23 23:05:55.448000+02:00
8,20.7,2022-07-23 23:22:12.164000+02:00
9,20.7,2022-07-23 23:38:29.042000+02:00
10,20.65,2022-07-23 23:54:45.758000+02:00
11,20.6,2022-07-24 00:11:02.710000+02:00
12,20.6,2022-07-24 00:27:19.732000+02:00
13,20.5,2022-07-24 00:43:36.958000+02:00
14,20.5,2022-07-24 00:59:54.380000+02:00
15,20.5,2022-07-24 01:16:11.947000+02:00
16,20.5,2022-07-24 01:32:29.673000+02:00
17,20.4,2022-07-24 01:48:47.075000+02:00
18,20.35,2022-07-24 02:05:04.957000+02:00
19,20.35,2022-07-24 02:21:22.911000+02:00
20,20.3,2022-07-24 02:37:40.904000+02:00
21,20.35,2022-07-24 02:53:59.121000+02:00
22,20.25,2022-07-24 03:10:17.475000+02:00
23,20.25,2022-07-24 03:26:35.750000+02:00
24,20.25,2022-07-24 03:42:54.080000+02:00
25,20.2,2022-07-24 03:59:12.457000+02:00
26,20.2,2022-07-24 04:15:30.848000+02:00
27,20.15,2022-07-24 04:31:49.279000+02:00
28,20.15,2022-07-24 04:48:07.942000+02:00
29,20.15,2022-07-24 05:04:26.487000+02:00
30,20.1,2022-07-24 05:20:45.036000+02:00
31,20.1,2022-07-24 05:37:03.894000+02:00
32,20.05,2022-07-24 05:53:22.709000+02:00
33,20.1,2022-07-24 06:09:41.687000+02:00
34,20.05,2022-07-24 06:26:00.773000+02:00
35,20.05,2022-07-24 06:42:19.788000+02:00
36,20.05,2022-07-24 06:58:38.725000+02:00
37,20.05,2022-07-24 07:14:57.635000+02:00
38,20.1,2022-07-24 07:31:16.510000+02:00
39,20.1,2022-07-24 07:47:35.421000+02:00
40,20.05,2022-07-24 08:03:54.279000+02:00
41,20.1,2022-07-24 08:20:13.414000+02:00
42,20.05,2022-07-24 08:36:31.534000+02:00
43,20.1,2022-07-24 08:52:49.790000+02:00
44,20.1,2022-07-24 09:09:08.222000+02:00
45,20.15,2022-07-24 09:25:26.649000+02:00
46,20.2,2022-07-24 09:41:44.936000+02:00
47,20.2,2022-07-24 09:58:02.985000+02:00
48,20.25,2022-07-24 10:14:20.700000+02:00
49,20.4,2022-07-24 10:30:38.146000+02:00
50,20.35,2022-07-24 10:46:55.519000+02:00
51,20.4,2022-07-24 11:03:12.788000+02:00
52,20.45,2022-07-24 11:19:29.899000+02:00
53,20.5,2022-07-24 11:35:46.967000+02:00
54,20.5,2022-07-24 11:52:03.985000+02:00
55,20.55,2022-07-24 12:08:21.176000+02:00
56,20.6,2022-07-24 12:24:37.401000+02:00
57,20.65,2022-07-24 12:40:53.697000+02:00
58,20.65,2022-07-24 12:57:10.038000+02:00
59,20.75,2022-07-24 13:13:26.069000+02:00
60,20.75,2022-07-24 13:29:41.969000+02:00
61,20.9,2022-07-24 13:45:57.672000+02:00
62,20.9,2022-07-24 14:02:13.291000+02:00
63,20.9,2022-07-24 14:18:28.779000+02:00
64,20.9,2022-07-24 14:34:43.940000+02:00
65,21.0,2022-07-24 14:50:59.141000+02:00
66,20.95,2022-07-24 15:07:14.323000+02:00
67,20.95,2022-07-24 15:23:29.429000+02:00
68,20.95,2022-07-24 15:39:44.635000+02:00
69,20.95,2022-07-24 15:55:59.744000+02:00
70,20.95,2022-07-24 16:12:14.845000+02:00
71,21.0,2022-07-24 16:28:29.971000+02:00
72,20.95,2022-07-24 16:44:45.081000+02:00
73,21.0,2022-07-24 17:01:00.388000+02:00
74,21.0,2022-07-24 17:17:15.376000+02:00
75,21.0,2022-07-24 17:33:30.247000+02:00
76,21.0,2022-07-24 17:49:45.227000+02:00
77,21.0,2022-07-24 18:06:00.205000+02:00
78,21.05,2022-07-24 18:22:14.978000+02:00
79,21.1,2022-07-24 18:38:29.786000+02:00
80,21.05,2022-07-24 18:54:44.572000+02:00
81,21.05,2022-07-24 19:10:59.432000+02:00
82,21.05,2022-07-24 19:27:14.161000+02:00
83,21.0,2022-07-24 19:43:28.998000+02:00
84,21.0,2022-07-24 19:59:43.998000+02:00
85,20.95,2022-07-24 20:15:59.501000+02:00
86,20.9,2022-07-24 20:32:15.074000+02:00
87,20.85,2022-07-24 20:48:30.757000+02:00
88,20.9,2022-07-24 21:04:46.602000+02:00
0,20.8,2022-07-24 21:21:02.511000+02:00
1,20.75,2022-07-24 21:37:18.492000+02:00
2,20.75,2022-07-24 21:53:34.787000+02:00
3,20.7,2022-07-24 22:09:51.121000+02:00
4,20.65,2022-07-24 22:26:07.620000+02:00
5,20.65,2022-07-24 22:42:24.323000+02:00
6,20.6,2022-07-24 22:58:41.293000+02:00
7,20.6,2022-07-24 23:14:58.396000+02:00
8,20.5,2022-07-24 23:31:15.682000+02:00
9,20.45,2022-07-24 23:47:33.159000+02:00
10,20.4,2022-07-25 00:03:50.397000+02:00
11,20.4,2022-07-25 00:20:07.829000+02:00
12,20.35,2022-07-25 00:36:25.390000+02:00
13,20.4,2022-07-25 00:52:43.487000+02:00
14,20.3,2022-07-25 01:09:00.784000+02:00
15,20.3,2022-07-25 01:25:18.993000+02:00
16,20.25,2022-07-25 01:41:37.093000+02:00
17,20.25,2022-07-25 01:57:55.290000+02:00
18,20.25,2022-07-25 02:14:13.660000+02:00
19,20.2,2022-07-25 02:30:31.668000+02:00
20,20.2,2022-07-25 02:46:49.759000+02:00
21,20.2,2022-07-25 03:03:08.026000+02:00
22,20.2,2022-07-25 03:19:26.428000+02:00
23,20.15,2022-07-25 03:35:45.107000+02:00
24,20.1,2022-07-25 03:52:03.863000+02:00
25,20.15,2022-07-25 04:08:22.555000+02:00
26,20.1,2022-07-25 04:24:41.413000+02:00
27,20.05,2022-07-25 04:41:00.476000+02:00
28,20.0,2022-07-25 04:57:19.509000+02:00
29,20.0,2022-07-25 05:13:38.350000+02:00
30,20.0,2022-07-25 05:29:57.397000+02:00
31,19.9,2022-07-25 05:46:16.589000+02:00
32,19.9,2022-07-25 06:02:35.653000+02:00
33,19.9,2022-07-25 06:18:55.280000+02:00
34,19.95,2022-07-25 06:35:14.543000+02:00
35,19.95,2022-07-25 06:51:33.652000+02:00
36,19.95,2022-07-25 07:07:52.525000+02:00
37,19.95,2022-07-25 07:24:11.409000+02:00
38,19.95,2022-07-25 07:40:30.391000+02:00
39,19.95,2022-07-25 07:56:49.229000+02:00
40,20.05,2022-07-25 08:13:08.406000+02:00
41,20.1,2022-07-25 08:29:27.496000+02:00
42,20.1,2022-07-25 08:45:46.240000+02:00
43,20.15,2022-07-25 09:02:04.685000+02:00
44,20.2,2022-07-25 09:18:23.190000+02:00
45,20.2,2022-07-25 09:34:41.646000+02:00
46,20.25,2022-07-25 09:50:59.927000+02:00
47,20.35,2022-07-25 10:07:17.923000+02:00
48,20.45,2022-07-25 10:23:35.503000+02:00
49,20.55,2022-07-25 10:39:52.558000+02:00
50,20.7,2022-07-25 10:56:09.396000+02:00
51,20.75,2022-07-25 11:12:25.672000+02:00
52,20.9,2022-07-25 11:28:41.572000+02:00
53,21.0,2022-07-25 11:44:57.206000+02:00
54,21.05,2022-07-25 12:01:12.279000+02:00
55,21.15,2022-07-25 12:17:27.183000+02:00
56,21.25,2022-07-25 12:33:41.755000+02:00
57,21.35,2022-07-25 12:49:55.866000+02:00
58,21.45,2022-07-25 13:06:09.551000+02:00
59,21.55,2022-07-25 13:22:23.155000+02:00
60,21.65,2022-07-25 13:38:36.395000+02:00
61,21.7,2022-07-25 13:54:48.975000+02:00
62,21.8,2022-07-25 14:11:01.444000+02:00
63,21.9,2022-07-25 14:27:13.566000+02:00
64,21.9,2022-07-25 14:43:25.583000+02:00
65,21.95,2022-07-25 14:59:37.384000+02:00
66,22.05,2022-07-25 15:15:49.076000+02:00
67,22.1,2022-07-25 15:32:00.662000+02:00
68,22.15,2022-07-25 15:48:12.009000+02:00
69,22.1,2022-07-25 16:04:23.194000+02:00
70,22.15,2022-07-25 16:20:34.103000+02:00
71,22.2,2022-07-25 16:36:44.937000+02:00
72,22.25,2022-07-25 16:52:55.794000+02:00
73,22.3,2022-07-25 17:09:06.595000+02:00
74,22.3,2022-07-25 17:25:17.386000+02:00
75,22.35,2022-07-25 17:41:27.973000+02:00
76,22.4,2022-07-25 17:57:38.233000+02:00
77,22.4,2022-07-25 18:13:48.343000+02:00
78,22.5,2022-07-25 18:29:58.341000+02:00
79,22.5,2022-07-25 18:46:08.392000+02:00
80,22.45,2022-07-25 19:02:18.479000+02:00
81,22.4,2022-07-25 19:18:28.732000+02:00
82,22.4,2022-07-25 19:34:38.946000+02:00
83,22.45,2022-07-25 19:50:49.190000+02:00
84,22.35,2022-07-25 20:06:59.578000+02:00
85,22.35,2022-07-25 20:23:10.079000+02:00
86,22.25,2022-07-25 20:39:20.768000+02:00
87,22.2,2022-07-25 20:55:31.929000+02:00
0,22.15,2022-07-25 21:11:43.148000+02:00
1,22.15,2022-07-25 21:27:54.607000+02:00
2,22.0,2022-07-25 21:44:06.525000+02:00
3,21.9,2022-07-25 22:00:18.645000+02:00
4,21.85,2022-07-25 22:16:31.054000+02:00
5,21.75,2022-07-25 22:32:43.471000+02:00
6,21.7,2022-07-25 22:48:56.254000+02:00
7,21.7,2022-07-25 23:05:09.064000+02:00
8,21.6,2022-07-25 23:21:22.134000+02:00
9,21.55,2022-07-25 23:37:35.455000+02:00
10,21.5,2022-07-25 23:53:48.911000+02:00
11,21.4,2022-07-26 00:10:02.545000+02:00
12,21.4,2022-07-26 00:26:16.147000+02:00
13,21.35,2022-07-26 00:42:30.257000+02:00
14,21.3,2022-07-26 00:58:44.166000+02:00
15,21.25,2022-07-26 01:14:58.358000+02:00
16,21.2,2022-07-26 01:31:12.926000+02:00
17,21.15,2022-07-26 01:47:27.614000+02:00
18,21.15,2022-07-26 02:03:42.480000+02:00
19,21.05,2022-07-26 02:19:57.502000+02:00
20,21.1,2022-07-26 02:36:12.941000+02:00
21,20.95,2022-07-26 02:52:28.301000+02:00
22,20.95,2022-07-26 03:08:43.714000+02:00
23,20.95,2022-07-26 03:24:59.143000+02:00
24,20.85,2022-07-26 03:41:15.187000+02:00
25,20.8,2022-07-26 03:57:31.257000+02:00
26,20.8,2022-07-26 04:13:47.178000+02:00
27,20.8,2022-07-26 04:30:03.354000+02:00
28,20.8,2022-07-26 04:46:19.424000+02:00
29,20.75,2022-07-26 05:02:35.738000+02:00
30,20.75,2022-07-26 05:18:52.053000+02:00
31,20.75,2022-07-26 05:35:08.209000+02:00
32,20.8,2022-07-26 05:51:24.211000+02:00
33,20.8,2022-07-26 06:07:40.466000+02:00
34,20.8,2022-07-26 06:23:56.726000+02:00
35,20.75,2022-07-26 06:40:13.130000+02:00
36,20.7,2022-07-26 06:56:29.512000+02:00
37,20.75,2022-07-26 07:12:45.751000+02:00
38,20.7,2022-07-26 07:29:01.971000+02:00
39,20.7,2022-07-26 07:45:18.334000+02:00
40,20.7,2022-07-26 08:01:34.698000+02:00
41,20.7,2022-07-26 08:17:51.015000+02:00
42,20.7,2022-07-26 08:34:07.172000+02:00
43,20.7,2022-07-26 08:50:23.434000+02:00
44,20.7,2022-07-26 09:06:39.792000+02:00
45,20.75,2022-07-26 09:22:56.020000+02:00
46,20.8,2022-07-26 09:39:12.173000+02:00
47,20.8,2022-07-26 09:55:28.177000+02:00
48,20.85,2022-07-26 10:11:44.190000+02:00
49,20.85,2022-07-26 10:27:59.985000+02:00
50,20.9,2022-07-26 10:44:15.846000+02:00
51,20.85,2022-07-26 11:00:31.612000+02:00
52,20.95,2022-07-26 11:16:47.442000+02:00
53,20.9,2022-07-26 11:33:03.070000+02:00
54,20.9,2022-07-26 11:49:18.870000+02:00
55,20.95,2022-07-26 12:05:34.524000+02:00
56,20.9,2022-07-26 12:21:50.189000+02:00
57,20.9,2022-07-26 12:38:05.803000+02:00
58,20.9,2022-07-26 12:54:21.590000+02:00
59,20.9,2022-07-26 13:10:37.530000+02:00
60,20.85,2022-07-26 13:26:53.446000+02:00
61,20.9,2022-07-26 13:43:09.318000+02:00
62,20.8,2022-07-26 13:59:25.192000+02:00
63,20.85,2022-07-26 14:15:41.086000+02:00
64,20.85,2022-07-26 14:31:57.048000+02:00
65,20.85,2022-07-26 14:48:13.567000+02:00
66,20.85,2022-07-26 15:04:28.801000+02:00
67,20.85,2022-07-26 15:20:44.783000+02:00
68,20.8,2022-07-26 15:37:00.665000+02:00
69,20.8,2022-07-26 15:53:16.575000+02:00
70,20.8,2022-07-26 16:09:32.619000+02:00
71,20.8,2022-07-26 16:25:48.599000+02:00
72,20.8,2022-07-26 16:42:04.577000+02:00
73,20.8,2022-07-26 16:58:20.593000+02:00
74,20.75,2022-07-26 17:14:36.668000+02:00
75,20.75,2022-07-26 17:30:52.776000+02:00
76,20.75,2022-07-26 17:47:08.913000+02:00
77,20.75,2022-07-26 18:03:25.067000+02:00
78,20.7,2022-07-26 18:19:41.153000+02:00
79,20.75,2022-07-26 18:35:57.348000+02:00
80,20.7,2022-07-26 18:52:13.541000+02:00
81,20.7,2022-07-26 19:08:29.934000+02:00
82,20.7,2022-07-26 19:24:46.400000+02:00
83,20.65,2022-07-26 19:41:02.819000+02:00
84,20.75,2022-07-26 19:57:19.213000+02:00
85,21.0,2022-07-26 20:13:34.942000+02:00
86,21.1,2022-07-26 20:29:49.960000+02:00
87,21.15,2022-07-26 20:46:04.878000+02:00
88,21.25,2022-07-26 21:02:19.347000+02:00
0,21.3,2022-07-26 21:18:33.410000+02:00
1,21.35,2022-07-26 21:34:47.405000+02:00
2,21.35,2022-07-26 21:51:01.205000+02:00
3,21.4,2022-07-26 22:07:14.780000+02:00
4,21.55,2022-07-26 22:23:28.465000+02:00
5,21.65,2022-07-26 22:39:41.638000+02:00
6,21.75,2022-07-26 22:55:54.718000+02:00
7,21.75,2022-07-26 23:12:07.179000+02:00
8,21.75,2022-07-26 23:28:19.463000+02:00
9,21.8,2022-07-26 23:44:31.642000+02:00
10,21.85,2022-07-27 00:00:43.549000+02:00
11,21.8,2022-07-27 00:16:55.352000+02:00
12,21.9,2022-07-27 00:33:07.492000+02:00
13,21.95,2022-07-27 00:49:19.320000+02:00
14,21.95,2022-07-27 01:05:31.158000+02:00
15,21.95,2022-07-27 01:21:43.009000+02:00
16,21.95,2022-07-27 01:37:54.751000+02:00
17,22.0,2022-07-27 01:54:06.627000+02:00
18,22.0,2022-07-27 02:10:18.543000+02:00
19,22.0,2022-07-27 02:26:30.584000+02:00
20,22.05,2022-07-27 02:42:42.595000+02:00
21,22.05,2022-07-27 02:58:54.203000+02:00
22,22.1,2022-07-27 03:15:05.782000+02:00
23,22.15,2022-07-27 03:31:17.187000+02:00
24,22.1,2022-07-27 03:47:28.669000+02:00
25,22.1,2022-07-27 04:03:40.299000+02:00
26,22.05,2022-07-27 04:19:51.891000+02:00
27,22.05,2022-07-27 04:36:03.460000+02:00
28,22.05,2022-07-27 04:52:15.273000+02:00
29,22.05,2022-07-27 05:08:27.089000+02:00
30,22.05,2022-07-27 05:24:39.067000+02:00
31,22.05,2022-07-27 05:40:50.921000+02:00
32,22.15,2022-07-27 05:57:02.577000+02:00
33,22.0,2022-07-27 06:13:14.553000+02:00
34,21.9,2022-07-27 06:29:26.760000+02:00
35,21.8,2022-07-27 06:45:39.709000+02:00
36,21.75,2022-07-27 07:01:52.525000+02:00
37,21.8,2022-07-27 07:18:05.455000+02:00
38,21.8,2022-07-27 07:34:18.314000+02:00
39,21.75,2022-07-27 07:50:30.946000+02:00
40,21.8,2022-07-27 08:06:43.722000+02:00
41,21.85,2022-07-27 08:22:56.452000+02:00
42,21.7,2022-07-27 08:39:09.145000+02:00
43,21.7,2022-07-27 08:55:22.012000+02:00
44,21.65,2022-07-27 09:11:35.071000+02:00
45,21.6,2022-07-27 09:27:48.018000+02:00
46,21.6,2022-07-27 09:44:01.206000+02:00
47,21.6,2022-07-27 10:00:14.463000+02:00
48,21.5,2022-07-27 10:16:27.837000+02:00
49,21.6,2022-07-27 10:32:41.008000+02:00
50,21.5,2022-07-27 10:48:54.338000+02:00
51,21.55,2022-07-27 11:05:07.738000+02:00
52,21.55,2022-07-27 11:21:21.030000+02:00
53,21.6,2022-07-27 11:37:34.198000+02:00
54,21.6,2022-07-27 11:53:47.248000+02:00
55,21.65,2022-07-27 12:10:00.267000+02:00
56,21.65,2022-07-27 12:26:13.067000+02:00
57,21.7,2022-07-27 12:42:25.742000+02:00
58,21.7,2022-07-27 12:58:38.360000+02:00
59,21.7,2022-07-27 13:14:50.892000+02:00
60,21.75,2022-07-27 13:31:03.122000+02:00
61,21.8,2022-07-27 13:47:15.478000+02:00
62,21.75,2022-07-27 14:03:27.952000+02:00
63,21.85,2022-07-27 14:19:40.315000+02:00
64,21.85,2022-07-27 14:35:52.756000+02:00
65,21.9,2022-07-27 14:52:04.984000+02:00
66,21.9,2022-07-27 15:08:17.330000+02:00
67,22.1,2022-07-27 15:24:29.372000+02:00
68,22.2,2022-07-27 15:40:40.536000+02:00
69,22.2,2022-07-27 15:56:51.172000+02:00
70,22.25,2022-07-27 16:13:01.960000+02:00
71,22.2,2022-07-27 16:29:12.873000+02:00
72,22.2,2022-07-27 16:45:24.128000+02:00
73,22.2,2022-07-27 17:01:35.246000+02:00
74,22.15,2022-07-27 17:17:46.562000+02:00
75,22.1,2022-07-27 17:33:57.983000+02:00
76,22.05,2022-07-27 17:50:09.427000+02:00
77,22.05,2022-07-27 18:06:21.046000+02:00
78,21.95,2022-07-27 18:22:33.054000+02:00
79,21.9,2022-07-27 18:38:45.750000+02:00
80,21.8,2022-07-27 18:54:58.179000+02:00
81,21.75,2022-07-27 19:11:10.567000+02:00
82,21.75,2022-07-27 19:27:23.365000+02:00
83,21.85,2022-07-27 19:43:36.052000+02:00
84,21.95,2022-07-27 19:59:48.444000+02:00
85,21.95,2022-07-27 20:16:00.833000+02:00
86,21.85,2022-07-27 20:32:13.299000+02:00
87,21.85,2022-07-27 20:48:25.793000+02:00
88,21.9,2022-07-27 21:04:38.429000+02:00
0,21.85,2022-07-27 21:20:51.563000+02:00
1,21.95,2022-07-27 21:37:03.305000+02:00
2,22.15,2022-07-27 21:53:14.752000+02:00
3,22.15,2022-07-27 22:09:26.266000+02:00
4,22.2,2022-07-27 22:25:37.481000+02:00
5,22.25,2022-07-27 22:41:48.592000+02:00
6,22.2,2022-07-27 22:57:59.522000+02:00
7,22.2,2022-07-27 23:14:10.446000+02:00
8,22.25,2022-07-27 23:30:20.944000+02:00
9,22.3,2022-07-27 23:46:31.462000+02:00
10,22.35,2022-07-28 00:02:41.859000+02:00
11,22.5,2022-07-28 00:18:51.864000+02:00
12,22.6,2022-07-28 00:35:01.390000+02:00
13,22.6,2022-07-28 00:51:10.838000+02:00
14,22.7,2022-07-28 01:07:20.040000+02:00
