,1MainRoom,timestamp
58,21.2,2022-06-19 12:35:40.408000+02:00
59,21.15,2022-06-19 12:51:36.399000+02:00
60,21.1,2022-06-19 13:07:32.550000+02:00
61,20.95,2022-06-19 13:23:29.303000+02:00
62,20.95,2022-06-19 13:39:26.255000+02:00
63,20.95,2022-06-19 13:55:22.870000+02:00
64,20.95,2022-06-19 14:11:19.410000+02:00
65,20.9,2022-06-19 14:27:15.902000+02:00
66,20.95,2022-06-19 14:43:12.534000+02:00
67,20.9,2022-06-19 14:59:09.300000+02:00
68,20.8,2022-06-19 15:15:06.303000+02:00
69,20.75,2022-06-19 15:31:03.554000+02:00
70,20.7,2022-06-19 15:47:01.076000+02:00
71,20.65,2022-06-19 16:02:58.612000+02:00
72,20.5,2022-06-19 16:50:53.651000+02:00
73,20.4,2022-06-19 17:06:49.684000+02:00
74,20.5,2022-06-19 20:02:31.102000+02:00
75,20.8,2022-06-19 20:18:28.080000+02:00
76,21.15,2022-06-19 20:34:24.349000+02:00
77,21.2,2022-06-19 20:50:19.927000+02:00
78,21.3,2022-06-19 21:06:15.109000+02:00
0,21.2,2022-06-19 21:22:10.527000+02:00
1,21.2,2022-06-19 21:38:06.227000+02:00
2,21.25,2022-06-19 21:54:01.986000+02:00
3,21.2,2022-06-19 22:09:57.618000+02:00
4,21.15,2022-06-19 22:25:53.286000+02:00
5,21.15,2022-06-19 22:41:48.881000+02:00
6,21.15,2022-06-19 22:57:44.460000+02:00
7,21.2,2022-06-19 23:13:39.994000+02:00
8,21.2,2022-06-19 23:29:35.748000+02:00
9,21.35,2022-06-19 23:45:30.656000+02:00
10,21.3,2022-06-20 00:01:25.395000+02:00
11,21.35,2022-06-20 00:17:20.338000+02:00
12,21.3,2022-06-20 00:33:15.050000+02:00
13,21.3,2022-06-20 00:49:09.761000+02:00
14,21.3,2022-06-20 01:05:04.579000+02:00
15,21.25,2022-06-20 01:20:59.566000+02:00
16,21.2,2022-06-20 01:36:54.505000+02:00
17,21.25,2022-06-20 01:52:49.554000+02:00
18,21.25,2022-06-20 02:08:44.570000+02:00
19,21.3,2022-06-20 02:24:39.740000+02:00
20,21.25,2022-06-20 02:40:34.765000+02:00
21,21.2,2022-06-20 02:56:29.854000+02:00
22,21.2,2022-06-20 03:12:25.203000+02:00
23,21.15,2022-06-20 03:28:20.581000+02:00
24,21.2,2022-06-20 03:44:15.870000+02:00
25,21.15,2022-06-20 04:00:11.315000+02:00
26,21.15,2022-06-20 04:16:06.898000+02:00
27,21.15,2022-06-20 04:32:02.622000+02:00
28,21.15,2022-06-20 04:47:58.109000+02:00
29,21.2,2022-06-20 05:03:53.569000+02:00
30,21.15,2022-06-20 05:19:49.048000+02:00
31,21.25,2022-06-20 05:35:44.393000+02:00
32,21.5,2022-06-20 05:51:39.144000+02:00
33,21.7,2022-06-20 06:07:33.197000+02:00
34,21.95,2022-06-20 06:23:26.308000+02:00
35,22.15,2022-06-20 06:39:18.507000+02:00
36,22.0,2022-06-20 06:55:10.732000+02:00
37,22.05,2022-06-20 07:11:03.779000+02:00
38,22.2,2022-06-20 07:26:55.821000+02:00
39,22.2,2022-06-20 07:42:47.811000+02:00
40,22.25,2022-06-20 07:58:39.472000+02:00
41,22.2,2022-06-20 08:14:31.286000+02:00
42,22.35,2022-06-20 08:30:23.005000+02:00
43,22.4,2022-06-20 08:46:14.008000+02:00
44,22.55,2022-06-20 09:02:04.927000+02:00
45,22.35,2022-06-20 09:17:56.043000+02:00
46,22.3,2022-06-20 09:33:48.249000+02:00
47,22.2,2022-06-20 09:49:39.539000+02:00
48,22.0,2022-06-20 10:05:31.868000+02:00
49,21.9,2022-06-20 10:21:24.870000+02:00
50,21.8,2022-06-20 10:37:17.992000+02:00
51,21.7,2022-06-20 10:53:11.399000+02:00
52,21.6,2022-06-20 11:09:05.236000+02:00
53,21.5,2022-06-20 11:24:59.427000+02:00
54,21.45,2022-06-20 11:40:53.943000+02:00
55,21.35,2022-06-20 11:56:48.611000+02:00
56,21.3,2022-06-20 12:12:43.622000+02:00
57,21.2,2022-06-20 12:28:38.751000+02:00
58,21.2,2022-06-20 12:44:34.349000+02:00
59,21.15,2022-06-20 13:00:30.059000+02:00
60,21.1,2022-06-20 13:16:25.885000+02:00
61,21.1,2022-06-20 13:32:21.582000+02:00
62,21.0,2022-06-20 13:48:17.776000+02:00
63,21.0,2022-06-20 14:04:14.249000+02:00
64,20.9,2022-06-20 14:20:10.754000+02:00
65,20.9,2022-06-20 14:36:07.302000+02:00
66,20.8,2022-06-20 14:52:04.094000+02:00
67,20.75,2022-06-20 15:08:01.052000+02:00
68,20.85,2022-06-20 15:23:58.238000+02:00
69,20.8,2022-06-20 15:39:55.078000+02:00
70,20.75,2022-06-20 15:55:52.039000+02:00
71,20.7,2022-06-20 16:11:48.897000+02:00
72,20.75,2022-06-20 16:27:46.231000+02:00
73,20.75,2022-06-20 16:43:43.493000+02:00
74,20.75,2022-06-20 16:59:40.762000+02:00
75,20.7,2022-06-20 17:15:38.040000+02:00
76,20.75,2022-06-20 17:31:35.218000+02:00
77,20.75,2022-06-20 17:47:32.464000+02:00
78,20.75,2022-06-20 18:03:29.646000+02:00
79,20.7,2022-06-20 18:19:26.795000+02:00
80,20.65,2022-06-20 18:35:24.057000+02:00
81,20.7,2022-06-20 18:51:21.632000+02:00
82,20.7,2022-06-20 19:07:19.332000+02:00
83,20.65,2022-06-20 19:23:17.011000+02:00
84,20.65,2022-06-20 19:39:14.694000+02:00
85,21.1,2022-06-20 19:55:11.444000+02:00
86,21.25,2022-06-20 20:11:07.164000+02:00
87,21.2,2022-06-20 20:27:03.517000+02:00
88,21.15,2022-06-20 20:42:58.451000+02:00
89,21.1,2022-06-20 20:58:54.513000+02:00
0,21.0,2022-06-20 21:14:50.759000+02:00
1,21.0,2022-06-20 21:30:47.139000+02:00
2,21.1,2022-06-20 21:46:43.498000+02:00
3,21.15,2022-06-20 22:02:39.304000+02:00
4,21.25,2022-06-20 22:18:34.745000+02:00
5,21.25,2022-06-20 22:34:30.095000+02:00
6,21.45,2022-06-20 22:50:24.967000+02:00
7,21.6,2022-06-20 23:06:19.005000+02:00
8,21.7,2022-06-20 23:22:12.825000+02:00
9,21.7,2022-06-20 23:38:06.482000+02:00
10,21.7,2022-06-20 23:54:00.207000+02:00
11,21.7,2022-06-21 00:09:53.907000+02:00
12,21.8,2022-06-21 00:25:47.709000+02:00
13,21.8,2022-06-21 00:41:41.524000+02:00
14,21.75,2022-06-21 00:57:34.781000+02:00
15,21.75,2022-06-21 01:13:28.041000+02:00
16,21.8,2022-06-21 01:29:21.472000+02:00
17,21.75,2022-06-21 01:45:15.017000+02:00
18,21.8,2022-06-21 02:01:08.662000+02:00
19,21.8,2022-06-21 02:17:02.373000+02:00
20,21.7,2022-06-21 02:32:56.413000+02:00
21,21.75,2022-06-21 02:48:50.173000+02:00
22,21.7,2022-06-21 03:04:43.748000+02:00
23,21.75,2022-06-21 03:20:37.407000+02:00
24,21.7,2022-06-21 03:36:31.132000+02:00
25,21.7,2022-06-21 03:52:24.948000+02:00
26,21.75,2022-06-21 04:08:18.547000+02:00
27,21.85,2022-06-21 04:24:11.991000+02:00
28,21.75,2022-06-21 04:40:05.438000+02:00
29,21.8,2022-06-21 04:55:58.867000+02:00
30,21.75,2022-06-21 05:11:52.334000+02:00
31,21.75,2022-06-21 05:27:45.820000+02:00
32,21.7,2022-06-21 05:43:39.608000+02:00
33,21.7,2022-06-21 05:59:33.560000+02:00
34,21.7,2022-06-21 06:15:27.240000+02:00
35,21.75,2022-06-21 06:31:20.885000+02:00
36,21.5,2022-06-21 06:47:15.140000+02:00
37,21.45,2022-06-21 07:03:09.855000+02:00
38,21.4,2022-06-21 07:19:04.711000+02:00
39,21.25,2022-06-21 07:34:59.898000+02:00
40,21.25,2022-06-21 07:50:55.317000+02:00
41,21.2,2022-06-21 08:06:50.827000+02:00
42,21.2,2022-06-21 08:22:46.531000+02:00
43,21.15,2022-06-21 08:38:42.298000+02:00
44,21.1,2022-06-21 08:54:38.217000+02:00
45,21.05,2022-06-21 09:10:34.281000+02:00
46,21.05,2022-06-21 09:26:30.394000+02:00
47,21.0,2022-06-21 09:42:26.571000+02:00
48,21.0,2022-06-21 09:58:22.861000+02:00
49,20.9,2022-06-21 10:14:19.442000+02:00
50,20.9,2022-06-21 10:30:16.165000+02:00
51,20.9,2022-06-21 10:46:12.848000+02:00
52,20.9,2022-06-21 11:02:09.554000+02:00
53,20.95,2022-06-21 11:18:06.136000+02:00
54,20.9,2022-06-21 11:34:02.585000+02:00
55,20.95,2022-06-21 11:49:59.275000+02:00
56,20.9,2022-06-21 12:05:55.759000+02:00
57,20.9,2022-06-21 12:21:52.484000+02:00
58,20.9,2022-06-21 12:37:48.953000+02:00
59,20.9,2022-06-21 12:53:45.522000+02:00
60,20.9,2022-06-21 13:09:42.152000+02:00
61,20.85,2022-06-21 13:25:38.889000+02:00
62,20.85,2022-06-21 13:41:35.555000+02:00
63,20.85,2022-06-21 13:57:32.254000+02:00
64,20.85,2022-06-21 14:13:29.177000+02:00
65,20.8,2022-06-21 14:29:25.908000+02:00
66,20.8,2022-06-21 14:45:22.651000+02:00
67,20.85,2022-06-21 15:01:19.616000+02:00
68,20.8,2022-06-21 15:17:16.577000+02:00
69,20.75,2022-06-21 15:33:13.464000+02:00
70,20.75,2022-06-21 15:49:10.444000+02:00
71,20.7,2022-06-21 16:05:07.603000+02:00
72,20.7,2022-06-21 16:21:05.158000+02:00
73,20.65,2022-06-21 16:37:02.601000+02:00
74,20.6,2022-06-21 16:53:00.128000+02:00
75,20.6,2022-06-21 17:08:57.724000+02:00
76,20.6,2022-06-21 17:24:55.379000+02:00
77,20.55,2022-06-21 17:40:53.149000+02:00
78,20.5,2022-06-21 17:56:51.031000+02:00
79,20.45,2022-06-21 18:12:48.991000+02:00
80,20.45,2022-06-21 18:28:47.162000+02:00
81,20.5,2022-06-21 18:44:45.210000+02:00
82,20.45,2022-06-21 19:00:43.366000+02:00
83,20.45,2022-06-21 19:16:41.303000+02:00
84,20.4,2022-06-21 19:32:39.246000+02:00
85,20.3,2022-06-21 19:48:37.343000+02:00
86,20.75,2022-06-21 20:04:34.990000+02:00
87,20.75,2022-06-21 20:20:31.822000+02:00
88,20.95,2022-06-21 20:36:28.286000+02:00
89,21.15,2022-06-21 20:52:23.809000+02:00
90,21.25,2022-06-21 21:08:18.685000+02:00
0,21.2,2022-06-21 21:24:13.546000+02:00
1,21.15,2022-06-21 21:40:08.883000+02:00
2,20.95,2022-06-21 21:56:04.879000+02:00
3,20.8,2022-06-21 22:12:01.337000+02:00
4,20.75,2022-06-21 22:27:58.155000+02:00
5,20.7,2022-06-21 22:43:55.233000+02:00
6,20.7,2022-06-21 22:59:52.603000+02:00
7,20.85,2022-06-21 23:15:49.615000+02:00
8,20.7,2022-06-21 23:31:46.368000+02:00
9,20.85,2022-06-21 23:47:43.317000+02:00
10,20.85,2022-06-22 00:03:40.124000+02:00
11,20.85,2022-06-22 00:19:36.956000+02:00
12,20.8,2022-06-22 00:35:33.571000+02:00
13,20.85,2022-06-22 00:51:29.956000+02:00
14,20.9,2022-06-22 01:07:26.580000+02:00
15,20.8,2022-06-22 01:23:23.607000+02:00
16,20.75,2022-06-22 01:39:20.543000+02:00
17,20.8,2022-06-22 01:55:17.340000+02:00
18,20.8,2022-06-22 02:11:14.063000+02:00
19,20.75,2022-06-22 02:27:10.894000+02:00
20,20.75,2022-06-22 02:43:07.700000+02:00
21,20.75,2022-06-22 02:59:04.457000+02:00
22,20.75,2022-06-22 03:15:01.196000+02:00
23,20.7,2022-06-22 03:30:58.250000+02:00
24,20.7,2022-06-22 03:46:55.287000+02:00
25,20.75,2022-06-22 04:02:52.256000+02:00
26,20.7,2022-06-22 04:18:49.333000+02:00
27,20.7,2022-06-22 04:34:46.528000+02:00
28,20.6,2022-06-22 04:50:44.149000+02:00
29,20.6,2022-06-22 05:06:41.944000+02:00
30,20.6,2022-06-22 05:22:39.580000+02:00
31,20.75,2022-06-22 05:38:37.127000+02:00
32,21.0,2022-06-22 05:54:33.642000+02:00
33,21.25,2022-06-22 06:10:29.249000+02:00
34,21.55,2022-06-22 06:26:23.587000+02:00
35,21.8,2022-06-22 06:42:17.024000+02:00
36,21.9,2022-06-22 06:58:09.702000+02:00
37,22.2,2022-06-22 07:14:01.960000+02:00
38,22.35,2022-06-22 07:29:53.599000+02:00
39,22.4,2022-06-22 07:45:44.591000+02:00
40,22.55,2022-06-22 08:01:35.654000+02:00
41,22.65,2022-06-22 08:17:26.397000+02:00
42,22.55,2022-06-22 08:33:16.969000+02:00
43,22.5,2022-06-22 08:49:07.639000+02:00
44,22.6,2022-06-22 09:04:58.260000+02:00
45,22.5,2022-06-22 09:20:49.251000+02:00
46,22.5,2022-06-22 09:36:40.027000+02:00
47,22.4,2022-06-22 09:52:30.707000+02:00
48,22.25,2022-06-22 10:08:22.231000+02:00
49,22.25,2022-06-22 10:24:13.671000+02:00
50,22.15,2022-06-22 10:40:05.586000+02:00
51,22.15,2022-06-22 10:55:57.749000+02:00
52,22.1,2022-06-22 11:11:49.944000+02:00
53,22.05,2022-06-22 11:27:42.170000+02:00
54,22.05,2022-06-22 11:43:34.649000+02:00
55,22.05,2022-06-22 11:59:27.050000+02:00
56,22.0,2022-06-22 12:15:19.522000+02:00
57,22.0,2022-06-22 12:31:11.909000+02:00
58,21.95,2022-06-22 12:47:04.637000+02:00
59,21.9,2022-06-22 13:02:57.369000+02:00
60,21.9,2022-06-22 13:18:50.205000+02:00
61,21.9,2022-06-22 13:34:42.806000+02:00
62,21.9,2022-06-22 13:50:35.690000+02:00
63,21.85,2022-06-22 14:06:28.832000+02:00
64,21.8,2022-06-22 14:22:21.673000+02:00
65,21.8,2022-06-22 14:38:14.706000+02:00
66,21.75,2022-06-22 14:54:07.819000+02:00
67,21.7,2022-06-22 15:10:00.893000+02:00
68,21.65,2022-06-22 15:25:54.176000+02:00
69,21.7,2022-06-22 15:41:47.492000+02:00
70,21.65,2022-06-22 15:57:40.636000+02:00
71,21.7,2022-06-22 16:13:33.861000+02:00
72,21.7,2022-06-22 16:29:27.275000+02:00
73,21.7,2022-06-22 16:45:20.765000+02:00
74,21.7,2022-06-22 17:01:14.226000+02:00
75,21.65,2022-06-22 17:17:07.664000+02:00
76,21.7,2022-06-22 17:33:01.210000+02:00
77,21.7,2022-06-22 17:48:54.725000+02:00
78,21.65,2022-06-22 18:04:48.247000+02:00
79,21.6,2022-06-22 18:20:41.914000+02:00
80,21.6,2022-06-22 18:36:35.592000+02:00
81,21.6,2022-06-22 18:52:29.326000+02:00
82,21.6,2022-06-22 19:08:23.370000+02:00
83,21.55,2022-06-22 19:24:17.538000+02:00
84,21.55,2022-06-22 19:40:11.848000+02:00
85,21.45,2022-06-22 19:56:06.384000+02:00
86,21.45,2022-06-22 20:12:00.930000+02:00
87,21.45,2022-06-22 20:27:55.484000+02:00
88,21.45,2022-06-22 20:43:50.157000+02:00
89,21.9,2022-06-22 20:59:43.437000+02:00
0,22.25,2022-06-22 21:15:35.496000+02:00
1,22.25,2022-06-22 21:31:27.069000+02:00
2,22.35,2022-06-22 21:47:18.347000+02:00
3,22.25,2022-06-22 22:03:09.706000+02:00
4,22.25,2022-06-22 22:19:01.198000+02:00
5,22.45,2022-06-22 22:34:52.569000+02:00
6,22.3,2022-06-22 22:50:43.821000+02:00
7,22.3,2022-06-22 23:06:35.051000+02:00
8,22.5,2022-06-22 23:22:26.564000+02:00
9,22.4,2022-06-22 23:38:17.797000+02:00
10,22.45,2022-06-22 23:54:08.910000+02:00
11,22.3,2022-06-23 00:10:00.081000+02:00
12,22.3,2022-06-23 00:25:51.597000+02:00
13,22.3,2022-06-23 00:41:43.190000+02:00
14,22.2,2022-06-23 00:57:35.158000+02:00
15,22.15,2022-06-23 01:13:27.616000+02:00
16,22.1,2022-06-23 01:29:20.232000+02:00
17,22.2,2022-06-23 01:45:12.745000+02:00
18,22.1,2022-06-23 02:01:05.118000+02:00
19,22.1,2022-06-23 02:16:57.554000+02:00
20,22.1,2022-06-23 02:32:50.017000+02:00
21,22.1,2022-06-23 02:48:42.572000+02:00
22,22.05,2022-06-23 03:04:35.038000+02:00
23,22.05,2022-06-23 03:20:27.680000+02:00
24,22.1,2022-06-23 03:36:20.290000+02:00
25,22.2,2022-06-23 03:52:12.706000+02:00
26,22.05,2022-06-23 04:08:05.336000+02:00
27,21.85,2022-06-23 04:23:58.661000+02:00
28,21.75,2022-06-23 04:39:52.566000+02:00
29,21.65,2022-06-23 04:55:46.904000+02:00
30,21.65,2022-06-23 05:11:41.453000+02:00
31,21.5,2022-06-23 05:27:35.888000+02:00
32,21.45,2022-06-23 05:43:30.350000+02:00
33,21.4,2022-06-23 05:59:25.146000+02:00
34,21.3,2022-06-23 06:15:20.174000+02:00
35,21.25,2022-06-23 06:31:15.566000+02:00
36,21.25,2022-06-23 06:47:11.170000+02:00
37,21.2,2022-06-23 07:03:06.678000+02:00
38,21.2,2022-06-23 07:19:02.370000+02:00
39,21.25,2022-06-23 07:34:58.323000+02:00
40,21.15,2022-06-23 07:50:54.177000+02:00
41,21.15,2022-06-23 08:06:50.129000+02:00
42,21.15,2022-06-23 08:22:46.202000+02:00
43,21.1,2022-06-23 08:38:42.302000+02:00
44,21.1,2022-06-23 08:54:38.456000+02:00
45,21.0,2022-06-23 09:10:34.557000+02:00
46,21.0,2022-06-23 09:26:30.788000+02:00
47,21.0,2022-06-23 09:42:27.196000+02:00
48,21.0,2022-06-23 09:58:23.694000+02:00
49,21.0,2022-06-23 10:14:19.993000+02:00
50,20.95,2022-06-23 10:30:16.328000+02:00
51,20.95,2022-06-23 10:46:12.873000+02:00
52,20.9,2022-06-23 11:02:09.695000+02:00
53,20.9,2022-06-23 11:18:06.378000+02:00
54,20.9,2022-06-23 11:34:02.927000+02:00
55,20.85,2022-06-23 11:49:59.567000+02:00
56,20.85,2022-06-23 12:05:56.198000+02:00
57,20.9,2022-06-23 12:21:52.921000+02:00
58,20.9,2022-06-23 12:37:49.502000+02:00
59,20.9,2022-06-23 12:53:46.271000+02:00
60,20.85,2022-06-23 13:09:42.953000+02:00
61,20.9,2022-06-23 13:25:39.690000+02:00
62,20.95,2022-06-23 13:41:36.518000+02:00
63,20.9,2022-06-23 13:57:33.334000+02:00
64,20.9,2022-06-23 14:13:29.996000+02:00
65,20.95,2022-06-23 14:29:26.857000+02:00
66,21.0,2022-06-23 14:45:23.587000+02:00
67,21.0,2022-06-23 15:01:20.188000+02:00
68,21.0,2022-06-23 15:17:16.809000+02:00
69,21.0,2022-06-23 15:33:13.350000+02:00
70,21.05,2022-06-23 15:49:09.935000+02:00
71,21.05,2022-06-23 16:05:06.407000+02:00
72,21.05,2022-06-23 16:21:02.835000+02:00
73,21.1,2022-06-23 16:36:59.130000+02:00
74,21.05,2022-06-23 16:52:55.431000+02:00
75,21.05,2022-06-23 17:08:51.716000+02:00
76,21.1,2022-06-23 17:24:48.176000+02:00
77,21.1,2022-06-23 17:40:44.637000+02:00
78,21.15,2022-06-23 17:56:41.027000+02:00
79,21.1,2022-06-23 18:12:37.341000+02:00
80,21.15,2022-06-23 18:28:33.504000+02:00
81,21.1,2022-06-23 18:44:29.565000+02:00
82,21.1,2022-06-23 19:00:25.731000+02:00
83,21.1,2022-06-23 19:16:21.605000+02:00
84,21.1,2022-06-23 19:32:17.717000+02:00
85,21.1,2022-06-23 19:48:13.771000+02:00
86,21.1,2022-06-23 20:04:09.908000+02:00
87,21.1,2022-06-23 20:20:06.140000+02:00
88,21.15,2022-06-23 20:36:02.548000+02:00
89,21.1,2022-06-23 20:51:58.524000+02:00
90,21.7,2022-06-23 21:07:53.040000+02:00
0,21.75,2022-06-23 21:23:46.881000+02:00
1,22.0,2022-06-23 21:39:40.185000+02:00
2,22.0,2022-06-23 21:55:33.028000+02:00
3,22.05,2022-06-23 22:11:25.670000+02:00
4,22.15,2022-06-23 22:27:18.166000+02:00
5,22.2,2022-06-23 22:43:10.469000+02:00
6,22.3,2022-06-23 22:59:02.743000+02:00
7,22.25,2022-06-23 23:14:55.052000+02:00
8,22.25,2022-06-23 23:30:47.346000+02:00
9,22.3,2022-06-23 23:46:39.335000+02:00
10,22.35,2022-06-24 00:02:31.048000+02:00
11,22.35,2022-06-24 00:18:22.882000+02:00
12,22.5,2022-06-24 00:34:14.505000+02:00
13,22.35,2022-06-24 00:50:06.071000+02:00
14,22.45,2022-06-24 01:05:57.495000+02:00
15,22.3,2022-06-24 01:21:48.996000+02:00
16,22.25,2022-06-24 01:37:40.938000+02:00
17,22.2,2022-06-24 01:53:32.983000+02:00
18,22.25,2022-06-24 02:09:24.999000+02:00
19,22.2,2022-06-24 02:25:17.216000+02:00
20,22.25,2022-06-24 02:41:09.552000+02:00
21,22.2,2022-06-24 02:57:01.751000+02:00
22,22.15,2022-06-24 03:12:53.879000+02:00
23,22.05,2022-06-24 03:28:46.276000+02:00
24,22.15,2022-06-24 03:44:38.830000+02:00
25,22.1,2022-06-24 04:00:31.499000+02:00
26,22.1,2022-06-24 04:16:23.770000+02:00
27,22.25,2022-06-24 04:32:16.276000+02:00
28,22.15,2022-06-24 04:48:08.592000+02:00
29,22.1,2022-06-24 05:04:01.142000+02:00
30,22.1,2022-06-24 05:19:53.801000+02:00
31,22.15,2022-06-24 05:35:46.368000+02:00
32,22.1,2022-06-24 05:51:38.716000+02:00
33,22.15,2022-06-24 06:07:30.930000+02:00
34,22.2,2022-06-24 06:23:23.039000+02:00
35,22.25,2022-06-24 06:39:15.119000+02:00
36,22.4,2022-06-24 06:55:06.728000+02:00
37,22.85,2022-06-24 07:10:57.607000+02:00
38,22.8,2022-06-24 07:26:47.340000+02:00
39,23.1,2022-06-24 07:42:36.783000+02:00
40,23.15,2022-06-24 07:58:25.954000+02:00
41,23.1,2022-06-24 08:14:14.991000+02:00
42,23.15,2022-06-24 08:30:03.848000+02:00
43,23.05,2022-06-24 08:45:52.920000+02:00
44,22.9,2022-06-24 09:01:42.024000+02:00
45,22.85,2022-06-24 09:17:31.490000+02:00
46,22.8,2022-06-24 09:33:21.055000+02:00
47,22.75,2022-06-24 09:49:11.036000+02:00
48,22.8,2022-06-24 10:05:01.267000+02:00
49,22.7,2022-06-24 10:20:51.742000+02:00
50,22.65,2022-06-24 10:36:42.268000+02:00
51,22.65,2022-06-24 10:52:32.792000+02:00
52,22.7,2022-06-24 11:08:23.208000+02:00
53,22.65,2022-06-24 11:24:13.761000+02:00
54,22.65,2022-06-24 11:40:04.486000+02:00
55,22.75,2022-06-24 11:55:54.878000+02:00
56,22.7,2022-06-24 12:11:45.419000+02:00
57,22.7,2022-06-24 12:27:36.029000+02:00
58,22.7,2022-06-24 12:43:26.458000+02:00
59,22.75,2022-06-24 12:59:16.777000+02:00
60,22.9,2022-06-24 13:15:07.071000+02:00
61,22.75,2022-06-24 13:30:57.317000+02:00
62,22.85,2022-06-24 13:46:47.405000+02:00
63,22.8,2022-06-24 14:02:37.382000+02:00
64,22.75,2022-06-24 14:18:27.416000+02:00
65,22.8,2022-06-24 14:34:17.440000+02:00
66,22.75,2022-06-24 14:50:07.219000+02:00
67,22.8,2022-06-24 15:05:57.087000+02:00
68,22.8,2022-06-24 15:21:46.732000+02:00
69,22.85,2022-06-24 15:37:36.496000+02:00
70,22.9,2022-06-24 15:53:26.043000+02:00
71,22.9,2022-06-24 16:09:15.652000+02:00
72,22.9,2022-06-24 16:25:05.266000+02:00
73,22.95,2022-06-24 16:40:54.980000+02:00
74,22.9,2022-06-24 16:56:44.666000+02:00
75,23.0,2022-06-24 17:12:34.369000+02:00
76,23.0,2022-06-24 17:28:23.948000+02:00
77,23.0,2022-06-24 17:44:13.236000+02:00
78,23.05,2022-06-24 18:00:02.310000+02:00
79,23.05,2022-06-24 18:15:51.589000+02:00
80,23.1,2022-06-24 18:31:40.677000+02:00
81,23.1,2022-06-24 18:47:29.618000+02:00
82,23.2,2022-06-24 19:03:18.496000+02:00
83,23.15,2022-06-24 19:19:07.335000+02:00
84,23.2,2022-06-24 19:34:56.218000+02:00
85,23.2,2022-06-24 19:50:45.141000+02:00
86,23.35,2022-06-24 20:06:33.867000+02:00
87,23.4,2022-06-24 20:22:22.488000+02:00
88,23.7,2022-06-24 20:38:10.334000+02:00
89,23.7,2022-06-24 20:53:57.513000+02:00
90,23.9,2022-06-24 21:09:44.471000+02:00
0,23.55,2022-06-24 21:25:31.657000+02:00
1,23.45,2022-06-24 21:41:19.464000+02:00
2,23.75,2022-06-24 21:57:06.658000+02:00
3,23.7,2022-06-24 22:12:53.282000+02:00
4,23.55,2022-06-24 22:28:40.569000+02:00
5,23.5,2022-06-24 22:44:28.108000+02:00
6,23.45,2022-06-24 23:00:16.183000+02:00
7,23.45,2022-06-24 23:16:04.117000+02:00
8,23.4,2022-06-24 23:31:51.958000+02:00
9,23.4,2022-06-24 23:47:40.077000+02:00
10,23.55,2022-06-25 00:03:27.946000+02:00
11,23.6,2022-06-25 00:19:15.664000+02:00
12,23.45,2022-06-25 00:35:03.462000+02:00
13,23.4,2022-06-25 00:50:51.265000+02:00
14,23.3,2022-06-25 01:06:39.617000+02:00
15,23.4,2022-06-25 01:22:28.102000+02:00
16,23.2,2022-06-25 01:38:16.764000+02:00
17,23.3,2022-06-25 01:54:05.511000+02:00
18,23.1,2022-06-25 02:09:54.464000+02:00
19,23.0,2022-06-25 02:25:43.548000+02:00
20,23.05,2022-06-25 02:41:32.831000+02:00
21,23.0,2022-06-25 02:57:22.096000+02:00
22,23.0,2022-06-25 03:13:11.665000+02:00
23,23.1,2022-06-25 03:29:00.953000+02:00
24,23.15,2022-06-25 03:44:50.279000+02:00
25,23.0,2022-06-25 04:00:39.368000+02:00
26,22.95,2022-06-25 04:16:28.915000+02:00
27,22.95,2022-06-25 04:32:18.308000+02:00
28,23.05,2022-06-25 04:48:07.730000+02:00
29,23.1,2022-06-25 05:03:57.097000+02:00
30,23.15,2022-06-25 05:19:46.122000+02:00
31,23.25,2022-06-25 05:35:34.883000+02:00
32,23.4,2022-06-25 05:51:22.924000+02:00
33,23.65,2022-06-25 06:07:10.252000+02:00
34,23.95,2022-06-25 06:22:56.978000+02:00
35,24.05,2022-06-25 06:38:43.233000+02:00
36,24.35,2022-06-25 06:54:28.497000+02:00
37,24.6,2022-06-25 07:10:12.884000+02:00
38,24.7,2022-06-25 07:25:56.624000+02:00
39,25.05,2022-06-25 07:41:39.112000+02:00
40,25.4,2022-06-25 07:57:21.036000+02:00
41,25.4,2022-06-25 08:13:02.194000+02:00
42,25.6,2022-06-25 08:28:42.766000+02:00
43,25.85,2022-06-25 08:44:22.901000+02:00
44,25.9,2022-06-25 09:00:02.886000+02:00
45,25.9,2022-06-25 09:15:42.485000+02:00
46,26.05,2022-06-25 09:31:22.219000+02:00
47,25.95,2022-06-25 09:47:01.827000+02:00
48,25.8,2022-06-25 10:02:41.536000+02:00
49,25.9,2022-06-25 10:18:21.402000+02:00
50,25.95,2022-06-25 10:34:01.666000+02:00
51,25.95,2022-06-25 10:49:42.193000+02:00
52,25.9,2022-06-25 11:05:22.566000+02:00
53,25.95,2022-06-25 11:21:02.768000+02:00
54,25.85,2022-06-25 11:36:42.698000+02:00
55,25.95,2022-06-25 11:52:23.405000+02:00
56,26.05,2022-06-25 12:08:02.887000+02:00
57,26.05,2022-06-25 12:23:42.683000+02:00
58,26.1,2022-06-25 12:39:22.348000+02:00
59,26.05,2022-06-25 12:55:02.024000+02:00
60,26.1,2022-06-25 13:10:41.561000+02:00
61,26.15,2022-06-25 13:26:21.029000+02:00
62,26.15,2022-06-25 13:42:00.499000+02:00
