,2Fireplace,timestamp
20,22.8,2022-07-21 02:42:14.364000+02:00
21,22.75,2022-07-21 02:58:05.874000+02:00
22,22.75,2022-07-21 03:13:57.529000+02:00
23,22.75,2022-07-21 03:29:49.244000+02:00
24,22.8,2022-07-21 03:45:41.005000+02:00
25,22.75,2022-07-21 04:01:32.772000+02:00
26,22.7,2022-07-21 04:17:24.631000+02:00
27,22.65,2022-07-21 04:33:16.341000+02:00
28,22.6,2022-07-21 04:49:07.978000+02:00
29,22.7,2022-07-21 05:04:59.862000+02:00
30,22.7,2022-07-21 05:20:51.909000+02:00
31,22.6,2022-07-21 05:36:44.142000+02:00
32,22.55,2022-07-21 05:52:36.349000+02:00
33,22.5,2022-07-21 06:08:28.658000+02:00
34,22.55,2022-07-21 06:24:20.900000+02:00
35,22.55,2022-07-21 06:40:13.460000+02:00
36,22.55,2022-07-21 06:56:05.945000+02:00
37,22.55,2022-07-21 07:11:58.291000+02:00
38,22.65,2022-07-21 07:27:50.521000+02:00
39,22.65,2022-07-21 07:43:42.768000+02:00
40,22.7,2022-07-21 07:59:34.708000+02:00
41,22.75,2022-07-21 08:15:26.558000+02:00
42,22.85,2022-07-21 08:31:18.086000+02:00
43,22.85,2022-07-21 08:47:09.510000+02:00
44,22.8,2022-07-21 09:03:00.968000+02:00
45,22.95,2022-07-21 09:18:52.449000+02:00
46,22.9,2022-07-21 09:34:43.923000+02:00
47,22.85,2022-07-21 09:50:35.349000+02:00
48,22.85,2022-07-21 10:06:26.803000+02:00
49,22.8,2022-07-21 10:22:18.246000+02:00
50,22.85,2022-07-21 10:38:09.700000+02:00
51,22.8,2022-07-21 10:54:01.093000+02:00
52,22.75,2022-07-21 11:09:52.494000+02:00
53,22.8,2022-07-21 11:25:43.926000+02:00
54,22.8,2022-07-21 11:41:35.269000+02:00
55,22.85,2022-07-21 11:57:26.653000+02:00
56,22.9,2022-07-21 12:13:18.037000+02:00
57,22.9,2022-07-21 12:29:09.222000+02:00
58,23.0,2022-07-21 12:45:00.401000+02:00
59,23.05,2022-07-21 13:00:51.326000+02:00
60,22.9,2022-07-21 13:16:42.262000+02:00
61,22.75,2022-07-21 13:32:33.956000+02:00
62,22.85,2022-07-21 13:48:25.514000+02:00
63,22.85,2022-07-21 14:04:16.925000+02:00
64,22.85,2022-07-21 14:20:08.175000+02:00
65,22.85,2022-07-21 14:35:59.401000+02:00
66,23.0,2022-07-21 14:51:50.379000+02:00
67,23.05,2022-07-21 15:07:41.249000+02:00
68,23.2,2022-07-21 15:23:31.556000+02:00
69,23.25,2022-07-21 15:39:21.807000+02:00
70,23.15,2022-07-21 15:55:12.258000+02:00
71,23.2,2022-07-21 16:11:02.792000+02:00
72,23.15,2022-07-21 16:26:53.289000+02:00
73,23.0,2022-07-21 16:42:43.802000+02:00
74,23.1,2022-07-21 16:58:34.320000+02:00
75,23.1,2022-07-21 17:14:24.878000+02:00
76,23.0,2022-07-21 17:30:15.437000+02:00
77,23.05,2022-07-21 17:46:06.058000+02:00
78,22.9,2022-07-21 18:01:56.841000+02:00
79,22.8,2022-07-21 18:17:47.956000+02:00
80,22.85,2022-07-21 18:33:39.785000+02:00
81,22.8,2022-07-21 18:49:31.333000+02:00
82,22.9,2022-07-21 19:05:22.446000+02:00
83,23.1,2022-07-21 19:21:13.242000+02:00
84,23.0,2022-07-21 19:37:04.062000+02:00
85,23.05,2022-07-21 19:52:54.856000+02:00
86,23.15,2022-07-21 20:08:45.441000+02:00
87,23.25,2022-07-21 20:24:35.731000+02:00
88,23.25,2022-07-21 20:40:25.857000+02:00
89,23.35,2022-07-21 20:56:15.669000+02:00
0,23.45,2022-07-21 21:12:05.099000+02:00
1,23.35,2022-07-21 21:27:54.502000+02:00
2,23.35,2022-07-21 21:43:44.116000+02:00
3,23.4,2022-07-21 21:59:33.658000+02:00
4,23.4,2022-07-21 22:15:23.083000+02:00
5,23.4,2022-07-21 22:31:12.302000+02:00
6,23.35,2022-07-21 22:47:01.807000+02:00
7,23.4,2022-07-21 23:02:51.129000+02:00
8,23.4,2022-07-21 23:18:40.762000+02:00
9,23.25,2022-07-21 23:34:30.786000+02:00
10,23.05,2022-07-21 23:50:21.160000+02:00
11,23.15,2022-07-22 00:06:11.681000+02:00
12,23.05,2022-07-22 00:22:02.277000+02:00
13,23.05,2022-07-22 00:37:52.741000+02:00
14,23.0,2022-07-22 00:53:43.536000+02:00
15,23.0,2022-07-22 01:09:34.593000+02:00
16,22.95,2022-07-22 01:25:25.454000+02:00
17,22.95,2022-07-22 01:41:16.516000+02:00
18,22.85,2022-07-22 01:57:07.709000+02:00
19,22.8,2022-07-22 02:12:59.075000+02:00
20,22.75,2022-07-22 02:28:50.398000+02:00
21,22.75,2022-07-22 02:44:41.889000+02:00
22,22.65,2022-07-22 03:00:33.745000+02:00
23,22.55,2022-07-22 03:16:26.017000+02:00
24,22.45,2022-07-22 03:32:18.186000+02:00
25,22.45,2022-07-22 03:48:10.308000+02:00
26,22.45,2022-07-22 04:04:02.540000+02:00
27,22.45,2022-07-22 04:19:55.039000+02:00
28,22.25,2022-07-22 04:35:47.794000+02:00
29,22.25,2022-07-22 04:51:40.699000+02:00
30,22.25,2022-07-22 05:07:33.842000+02:00
31,22.2,2022-07-22 05:23:26.866000+02:00
32,22.2,2022-07-22 05:39:20.143000+02:00
33,22.15,2022-07-22 05:55:13.729000+02:00
34,22.1,2022-07-22 06:11:07.576000+02:00
35,22.05,2022-07-22 06:27:01.581000+02:00
36,22.0,2022-07-22 06:42:55.628000+02:00
37,22.05,2022-07-22 06:58:49.479000+02:00
38,22.0,2022-07-22 07:14:43.206000+02:00
39,22.0,2022-07-22 07:30:37.066000+02:00
40,22.0,2022-07-22 07:46:31.133000+02:00
41,22.15,2022-07-22 08:02:24.889000+02:00
42,22.25,2022-07-22 08:18:18.261000+02:00
43,22.25,2022-07-22 08:34:11.236000+02:00
44,22.35,2022-07-22 08:50:04.100000+02:00
45,22.35,2022-07-22 09:05:57.040000+02:00
46,22.4,2022-07-22 09:21:50.069000+02:00
47,22.5,2022-07-22 09:37:42.720000+02:00
48,22.6,2022-07-22 09:53:35.042000+02:00
49,22.55,2022-07-22 10:09:27.153000+02:00
50,22.55,2022-07-22 10:25:19.296000+02:00
51,22.55,2022-07-22 10:41:11.255000+02:00
52,22.6,2022-07-22 10:57:03.202000+02:00
53,22.65,2022-07-22 11:12:55.115000+02:00
54,22.85,2022-07-22 11:28:46.650000+02:00
55,22.95,2022-07-22 11:44:37.807000+02:00
56,23.0,2022-07-22 12:00:28.612000+02:00
57,22.95,2022-07-22 12:16:19.350000+02:00
58,22.85,2022-07-22 12:32:10.388000+02:00
59,22.85,2022-07-22 12:48:01.547000+02:00
60,22.95,2022-07-22 13:03:52.327000+02:00
61,22.9,2022-07-22 13:19:42.937000+02:00
62,22.95,2022-07-22 13:35:33.710000+02:00
63,23.05,2022-07-22 13:51:24.429000+02:00
64,23.05,2022-07-22 14:07:14.820000+02:00
65,23.15,2022-07-22 14:23:04.985000+02:00
66,23.2,2022-07-22 14:38:54.868000+02:00
67,23.2,2022-07-22 14:54:44.851000+02:00
68,23.25,2022-07-22 15:10:34.677000+02:00
69,23.3,2022-07-22 15:26:24.337000+02:00
70,23.15,2022-07-22 15:42:14.336000+02:00
71,23.1,2022-07-22 15:58:04.550000+02:00
72,23.05,2022-07-22 16:13:54.684000+02:00
73,23.25,2022-07-22 16:29:44.590000+02:00
74,23.15,2022-07-22 16:45:34.622000+02:00
75,23.2,2022-07-22 17:01:24.635000+02:00
76,23.15,2022-07-22 17:17:14.784000+02:00
77,23.15,2022-07-22 17:33:04.935000+02:00
78,23.1,2022-07-22 17:48:55.191000+02:00
79,23.1,2022-07-22 18:04:45.409000+02:00
80,23.2,2022-07-22 18:20:35.363000+02:00
81,23.25,2022-07-22 18:36:25.103000+02:00
82,23.35,2022-07-22 18:52:14.703000+02:00
83,23.35,2022-07-22 19:08:04.086000+02:00
84,23.35,2022-07-22 19:23:53.580000+02:00
85,23.45,2022-07-22 19:39:42.961000+02:00
86,23.45,2022-07-22 19:55:32.186000+02:00
87,23.45,2022-07-22 20:11:21.585000+02:00
88,23.45,2022-07-22 20:27:10.938000+02:00
89,23.35,2022-07-22 20:43:00.073000+02:00
90,23.4,2022-07-22 20:58:49.306000+02:00
0,23.35,2022-07-22 21:14:38.626000+02:00
1,23.3,2022-07-22 21:30:27.980000+02:00
2,23.4,2022-07-22 21:46:17.487000+02:00
3,23.35,2022-07-22 22:02:06.925000+02:00
4,23.5,2022-07-22 22:17:56.155000+02:00
5,23.45,2022-07-22 22:33:45.272000+02:00
6,23.45,2022-07-22 22:49:34.352000+02:00
7,23.5,2022-07-22 23:05:23.663000+02:00
8,23.5,2022-07-22 23:21:13.022000+02:00
9,23.3,2022-07-22 23:37:02.669000+02:00
10,23.3,2022-07-22 23:52:52.652000+02:00
11,23.25,2022-07-23 00:08:42.727000+02:00
12,23.2,2022-07-23 00:24:32.898000+02:00
13,23.1,2022-07-23 00:40:23.145000+02:00
14,22.95,2022-07-23 00:56:13.587000+02:00
15,22.95,2022-07-23 01:12:04.287000+02:00
16,22.9,2022-07-23 01:27:55.210000+02:00
17,22.85,2022-07-23 01:43:46.303000+02:00
18,22.8,2022-07-23 01:59:37.573000+02:00
19,22.7,2022-07-23 02:15:29.096000+02:00
20,22.7,2022-07-23 02:31:20.605000+02:00
21,22.6,2022-07-23 02:47:12.140000+02:00
22,22.6,2022-07-23 03:03:03.668000+02:00
23,22.6,2022-07-23 03:18:55.545000+02:00
24,22.5,2022-07-23 03:34:47.511000+02:00
25,22.55,2022-07-23 03:50:39.524000+02:00
26,22.4,2022-07-23 04:06:31.835000+02:00
27,22.4,2022-07-23 04:22:24.345000+02:00
28,22.3,2022-07-23 04:38:17.071000+02:00
29,22.35,2022-07-23 04:54:09.972000+02:00
30,22.25,2022-07-23 05:10:02.890000+02:00
31,22.2,2022-07-23 05:25:55.837000+02:00
32,22.25,2022-07-23 05:41:48.882000+02:00
33,22.2,2022-07-23 05:57:42.065000+02:00
34,22.1,2022-07-23 06:13:35.178000+02:00
35,22.1,2022-07-23 06:29:28.417000+02:00
36,22.05,2022-07-23 06:45:21.701000+02:00
37,22.05,2022-07-23 07:01:14.894000+02:00
38,22.0,2022-07-23 07:17:08.066000+02:00
39,22.0,2022-07-23 07:33:01.284000+02:00
40,22.05,2022-07-23 07:48:54.580000+02:00
41,22.1,2022-07-23 08:04:47.908000+02:00
42,22.15,2022-07-23 08:20:41.077000+02:00
43,22.35,2022-07-23 08:36:34.002000+02:00
44,22.4,2022-07-23 08:52:26.387000+02:00
45,22.45,2022-07-23 09:08:18.579000+02:00
46,22.6,2022-07-23 09:24:10.271000+02:00
47,22.7,2022-07-23 09:40:01.791000+02:00
48,22.8,2022-07-23 09:55:53.110000+02:00
49,22.9,2022-07-23 10:11:44.240000+02:00
50,22.9,2022-07-23 10:27:35.033000+02:00
51,22.95,2022-07-23 10:43:25.543000+02:00
52,22.85,2022-07-23 10:59:15.992000+02:00
53,22.95,2022-07-23 11:15:06.327000+02:00
54,22.95,2022-07-23 11:30:56.605000+02:00
55,22.95,2022-07-23 11:46:46.825000+02:00
56,23.05,2022-07-23 12:02:36.772000+02:00
57,23.2,2022-07-23 12:18:26.510000+02:00
58,23.2,2022-07-23 12:34:15.953000+02:00
59,23.4,2022-07-23 12:50:05.175000+02:00
60,23.45,2022-07-23 13:05:54.007000+02:00
61,23.45,2022-07-23 13:21:42.764000+02:00
62,23.6,2022-07-23 13:37:31.340000+02:00
63,23.75,2022-07-23 13:53:19.445000+02:00
64,23.9,2022-07-23 14:09:06.943000+02:00
65,23.9,2022-07-23 14:24:54.154000+02:00
66,24.15,2022-07-23 14:40:40.703000+02:00
67,24.3,2022-07-23 14:56:26.888000+02:00
68,24.15,2022-07-23 15:12:13.670000+02:00
69,24.25,2022-07-23 15:27:59.711000+02:00
70,24.1,2022-07-23 15:43:46.054000+02:00
71,24.1,2022-07-23 15:59:32.268000+02:00
72,23.9,2022-07-23 16:15:19.069000+02:00
73,23.5,2022-07-23 16:31:06.753000+02:00
74,23.45,2022-07-23 16:46:55.076000+02:00
75,23.5,2022-07-23 17:02:43.725000+02:00
76,23.5,2022-07-23 17:18:32.152000+02:00
77,23.5,2022-07-23 17:34:20.346000+02:00
78,23.55,2022-07-23 17:50:08.802000+02:00
79,23.6,2022-07-23 18:05:57.142000+02:00
80,23.55,2022-07-23 18:21:45.232000+02:00
81,23.7,2022-07-23 18:37:33.190000+02:00
82,23.55,2022-07-23 18:53:21.322000+02:00
83,23.6,2022-07-23 19:09:09.461000+02:00
84,23.65,2022-07-23 19:24:57.440000+02:00
85,23.7,2022-07-23 19:40:45.193000+02:00
86,23.45,2022-07-23 19:56:33.750000+02:00
87,23.55,2022-07-23 20:12:22.168000+02:00
88,23.65,2022-07-23 20:28:10.333000+02:00
89,23.65,2022-07-23 20:43:58.193000+02:00
90,23.65,2022-07-23 20:59:46.152000+02:00
0,23.6,2022-07-23 21:15:34.472000+02:00
1,23.5,2022-07-23 21:31:22.741000+02:00
2,23.5,2022-07-23 21:47:11.108000+02:00
3,23.5,2022-07-23 22:02:59.690000+02:00
4,23.4,2022-07-23 22:18:48.322000+02:00
5,23.4,2022-07-23 22:34:37.214000+02:00
6,23.3,2022-07-23 22:50:26.379000+02:00
7,23.2,2022-07-23 23:06:15.710000+02:00
8,23.25,2022-07-23 23:22:05.123000+02:00
9,23.25,2022-07-23 23:37:54.713000+02:00
10,23.25,2022-07-23 23:53:44.130000+02:00
11,23.2,2022-07-24 00:09:33.640000+02:00
12,23.15,2022-07-24 00:25:23.134000+02:00
13,23.15,2022-07-24 00:41:12.957000+02:00
14,23.0,2022-07-24 00:57:02.891000+02:00
15,23.05,2022-07-24 01:12:53.135000+02:00
16,22.95,2022-07-24 01:28:43.394000+02:00
17,22.95,2022-07-24 01:44:33.720000+02:00
18,22.95,2022-07-24 02:00:24.319000+02:00
19,22.9,2022-07-24 02:16:15.224000+02:00
20,22.85,2022-07-24 02:32:06.388000+02:00
21,22.8,2022-07-24 02:47:57.652000+02:00
22,22.75,2022-07-24 03:03:49.141000+02:00
23,22.65,2022-07-24 03:19:40.713000+02:00
24,22.65,2022-07-24 03:35:32.284000+02:00
25,22.6,2022-07-24 03:51:24.091000+02:00
26,22.55,2022-07-24 04:07:15.968000+02:00
27,22.5,2022-07-24 04:23:07.638000+02:00
28,22.45,2022-07-24 04:38:59.441000+02:00
29,22.5,2022-07-24 04:54:51.719000+02:00
30,22.45,2022-07-24 05:10:44.076000+02:00
31,22.4,2022-07-24 05:26:36.409000+02:00
32,22.35,2022-07-24 05:42:28.795000+02:00
33,22.35,2022-07-24 05:58:21.236000+02:00
34,22.3,2022-07-24 06:14:13.863000+02:00
35,22.25,2022-07-24 06:30:06.471000+02:00
36,22.15,2022-07-24 06:45:59.123000+02:00
37,22.15,2022-07-24 07:01:52.016000+02:00
38,22.25,2022-07-24 07:17:44.994000+02:00
39,22.2,2022-07-24 07:33:37.880000+02:00
40,22.15,2022-07-24 07:49:30.789000+02:00
41,22.1,2022-07-24 08:05:23.724000+02:00
42,22.2,2022-07-24 08:21:16.742000+02:00
43,22.15,2022-07-24 08:37:09.842000+02:00
44,22.1,2022-07-24 08:53:02.910000+02:00
45,22.1,2022-07-24 09:08:56.112000+02:00
46,22.1,2022-07-24 09:24:49.106000+02:00
47,22.15,2022-07-24 09:40:42.106000+02:00
48,22.2,2022-07-24 09:56:34.873000+02:00
49,22.3,2022-07-24 10:12:27.535000+02:00
50,22.45,2022-07-24 10:28:19.905000+02:00
51,22.4,2022-07-24 10:44:12.215000+02:00
52,22.4,2022-07-24 11:00:04.316000+02:00
53,22.5,2022-07-24 11:15:56.244000+02:00
54,22.45,2022-07-24 11:31:48.146000+02:00
55,22.55,2022-07-24 11:47:39.908000+02:00
56,22.6,2022-07-24 12:03:31.740000+02:00
57,22.65,2022-07-24 12:19:23.199000+02:00
58,22.75,2022-07-24 12:35:14.576000+02:00
59,22.75,2022-07-24 12:51:05.681000+02:00
60,22.9,2022-07-24 13:06:56.543000+02:00
61,23.0,2022-07-24 13:22:46.997000+02:00
62,23.2,2022-07-24 13:38:36.914000+02:00
63,23.3,2022-07-24 13:54:26.702000+02:00
64,23.3,2022-07-24 14:10:16.171000+02:00
65,23.5,2022-07-24 14:26:05.300000+02:00
66,23.6,2022-07-24 14:41:53.853000+02:00
67,23.95,2022-07-24 14:57:41.884000+02:00
68,24.0,2022-07-24 15:13:29.467000+02:00
69,23.95,2022-07-24 15:29:16.927000+02:00
70,23.95,2022-07-24 15:45:04.052000+02:00
71,24.05,2022-07-24 16:00:51.285000+02:00
72,24.0,2022-07-24 16:16:38.261000+02:00
73,24.0,2022-07-24 16:32:25.148000+02:00
74,24.05,2022-07-24 16:48:12.215000+02:00
75,24.05,2022-07-24 17:03:59.242000+02:00
76,24.05,2022-07-24 17:19:46.110000+02:00
77,24.05,2022-07-24 17:35:33.037000+02:00
78,24.0,2022-07-24 17:51:20.041000+02:00
79,24.1,2022-07-24 18:07:06.877000+02:00
80,24.1,2022-07-24 18:22:53.637000+02:00
81,23.9,2022-07-24 18:38:40.561000+02:00
82,23.9,2022-07-24 18:54:27.765000+02:00
83,23.95,2022-07-24 19:10:15.086000+02:00
84,23.85,2022-07-24 19:26:02.694000+02:00
85,23.8,2022-07-24 19:41:50.557000+02:00
86,23.7,2022-07-24 19:57:38.516000+02:00
87,23.7,2022-07-24 20:13:26.402000+02:00
88,23.6,2022-07-24 20:29:14.552000+02:00
89,23.65,2022-07-24 20:45:02.972000+02:00
90,23.65,2022-07-24 21:00:51.597000+02:00
0,23.45,2022-07-24 21:16:40.411000+02:00
1,23.45,2022-07-24 21:32:29.318000+02:00
2,23.4,2022-07-24 21:48:18.413000+02:00
3,23.45,2022-07-24 22:04:07.603000+02:00
4,23.3,2022-07-24 22:19:56.738000+02:00
5,23.3,2022-07-24 22:35:46.146000+02:00
6,23.25,2022-07-24 22:51:35.932000+02:00
7,23.15,2022-07-24 23:07:25.917000+02:00
8,23.15,2022-07-24 23:23:16.244000+02:00
9,23.1,2022-07-24 23:39:06.708000+02:00
10,23.0,2022-07-24 23:54:57.186000+02:00
11,22.95,2022-07-25 00:10:47.829000+02:00
12,22.85,2022-07-25 00:26:38.471000+02:00
13,22.9,2022-07-25 00:42:29.112000+02:00
14,22.9,2022-07-25 00:58:20.085000+02:00
15,22.8,2022-07-25 01:14:11.220000+02:00
16,22.8,2022-07-25 01:30:02.529000+02:00
17,22.65,2022-07-25 01:45:53.899000+02:00
18,22.7,2022-07-25 02:01:45.555000+02:00
19,22.65,2022-07-25 02:17:37.182000+02:00
20,22.55,2022-07-25 02:33:28.981000+02:00
21,22.6,2022-07-25 02:49:21.007000+02:00
22,22.5,2022-07-25 03:05:13.335000+02:00
23,22.5,2022-07-25 03:21:05.767000+02:00
24,22.4,2022-07-25 03:36:58.130000+02:00
25,22.45,2022-07-25 03:52:50.722000+02:00
26,22.4,2022-07-25 04:08:43.362000+02:00
27,22.3,2022-07-25 04:24:36.038000+02:00
28,22.3,2022-07-25 04:40:28.890000+02:00
29,22.2,2022-07-25 04:56:21.932000+02:00
30,22.2,2022-07-25 05:12:15.156000+02:00
31,22.15,2022-07-25 05:28:08.334000+02:00
32,22.1,2022-07-25 05:44:01.435000+02:00
33,22.05,2022-07-25 05:59:54.840000+02:00
34,22.1,2022-07-25 06:15:48.120000+02:00
35,22.0,2022-07-25 06:31:41.501000+02:00
36,22.0,2022-07-25 06:47:34.984000+02:00
37,22.05,2022-07-25 07:03:28.368000+02:00
38,22.0,2022-07-25 07:19:22.052000+02:00
39,22.05,2022-07-25 07:35:15.633000+02:00
40,22.1,2022-07-25 07:51:09.026000+02:00
41,22.05,2022-07-25 08:07:02.372000+02:00
42,22.05,2022-07-25 08:22:55.681000+02:00
43,22.2,2022-07-25 08:38:48.963000+02:00
44,22.15,2022-07-25 08:54:42.083000+02:00
45,22.15,2022-07-25 09:10:35.140000+02:00
46,22.2,2022-07-25 09:26:28.085000+02:00
47,22.35,2022-07-25 09:42:20.902000+02:00
48,22.3,2022-07-25 09:58:13.694000+02:00
49,22.45,2022-07-25 10:14:06.238000+02:00
50,22.5,2022-07-25 10:29:58.404000+02:00
51,22.6,2022-07-25 10:45:49.853000+02:00
52,22.6,2022-07-25 11:01:41.195000+02:00
53,22.7,2022-07-25 11:17:32.384000+02:00
54,22.9,2022-07-25 11:33:23.130000+02:00
55,22.9,2022-07-25 11:49:13.543000+02:00
56,23.0,2022-07-25 12:05:03.867000+02:00
57,23.1,2022-07-25 12:20:53.778000+02:00
58,23.15,2022-07-25 12:36:43.424000+02:00
59,23.3,2022-07-25 12:52:32.881000+02:00
60,23.45,2022-07-25 13:08:21.748000+02:00
61,23.5,2022-07-25 13:24:10.496000+02:00
62,23.6,2022-07-25 13:39:59.029000+02:00
63,23.7,2022-07-25 13:55:47.717000+02:00
64,23.9,2022-07-25 14:11:35.626000+02:00
65,24.1,2022-07-25 14:27:22.754000+02:00
66,24.0,2022-07-25 14:43:09.784000+02:00
67,24.15,2022-07-25 14:58:56.729000+02:00
68,24.25,2022-07-25 15:14:43.549000+02:00
69,24.4,2022-07-25 15:30:29.872000+02:00
70,24.6,2022-07-25 15:46:15.497000+02:00
71,24.65,2022-07-25 16:02:00.784000+02:00
72,24.65,2022-07-25 16:17:46.016000+02:00
73,24.7,2022-07-25 16:33:31.063000+02:00
74,24.9,2022-07-25 16:49:15.678000+02:00
75,25.2,2022-07-25 17:04:59.403000+02:00
76,25.25,2022-07-25 17:20:42.599000+02:00
77,25.25,2022-07-25 17:36:25.958000+02:00
78,25.4,2022-07-25 17:52:08.921000+02:00
79,25.45,2022-07-25 18:07:51.856000+02:00
80,25.35,2022-07-25 18:23:34.619000+02:00
81,25.4,2022-07-25 18:39:17.431000+02:00
82,25.25,2022-07-25 18:55:00.487000+02:00
83,25.25,2022-07-25 19:10:43.661000+02:00
84,25.2,2022-07-25 19:26:27.131000+02:00
85,25.2,2022-07-25 19:42:10.698000+02:00
86,25.1,2022-07-25 19:57:54.125000+02:00
87,25.05,2022-07-25 20:13:37.640000+02:00
88,24.9,2022-07-25 20:29:21.434000+02:00
89,24.95,2022-07-25 20:45:05.664000+02:00
90,24.9,2022-07-25 21:00:50.211000+02:00
0,24.75,2022-07-25 21:16:34.854000+02:00
1,24.65,2022-07-25 21:32:19.722000+02:00
2,24.55,2022-07-25 21:48:04.809000+02:00
3,24.5,2022-07-25 22:03:50.135000+02:00
4,24.4,2022-07-25 22:19:35.714000+02:00
5,24.4,2022-07-25 22:35:21.775000+02:00
6,24.3,2022-07-25 22:51:07.927000+02:00
7,24.35,2022-07-25 23:06:54.437000+02:00
8,24.2,2022-07-25 23:22:41.155000+02:00
9,24.15,2022-07-25 23:38:28.072000+02:00
10,24.1,2022-07-25 23:54:15.404000+02:00
11,24.0,2022-07-26 00:10:03.110000+02:00
12,23.95,2022-07-26 00:25:50.809000+02:00
13,23.95,2022-07-26 00:41:38.584000+02:00
14,23.8,2022-07-26 00:57:26.798000+02:00
15,23.85,2022-07-26 01:13:14.919000+02:00
16,23.7,2022-07-26 01:29:03.304000+02:00
17,23.75,2022-07-26 01:44:51.751000+02:00
18,23.55,2022-07-26 02:00:40.251000+02:00
19,23.5,2022-07-26 02:16:29.112000+02:00
20,23.55,2022-07-26 02:32:18.289000+02:00
21,23.45,2022-07-26 02:48:07.421000+02:00
22,23.45,2022-07-26 03:03:56.707000+02:00
23,23.35,2022-07-26 03:19:46.028000+02:00
24,23.4,2022-07-26 03:35:35.524000+02:00
25,23.35,2022-07-26 03:51:25.321000+02:00
26,23.25,2022-07-26 04:07:15.297000+02:00
27,23.2,2022-07-26 04:23:05.459000+02:00
28,23.2,2022-07-26 04:38:55.740000+02:00
29,23.25,2022-07-26 04:54:45.865000+02:00
30,23.2,2022-07-26 05:10:36.115000+02:00
31,23.1,2022-07-26 05:26:26.388000+02:00
32,23.1,2022-07-26 05:42:16.841000+02:00
33,23.05,2022-07-26 05:58:07.147000+02:00
34,23.1,2022-07-26 06:13:57.566000+02:00
35,23.05,2022-07-26 06:29:47.847000+02:00
36,23.1,2022-07-26 06:45:38.206000+02:00
37,23.0,2022-07-26 07:01:28.661000+02:00
38,23.0,2022-07-26 07:17:19.240000+02:00
39,22.95,2022-07-26 07:33:09.841000+02:00
40,22.95,2022-07-26 07:49:00.359000+02:00
41,22.95,2022-07-26 08:04:50.708000+02:00
42,23.0,2022-07-26 08:20:40.966000+02:00
43,22.9,2022-07-26 08:36:31.337000+02:00
44,22.95,2022-07-26 08:52:21.887000+02:00
45,22.95,2022-07-26 09:08:12.427000+02:00
46,23.0,2022-07-26 09:24:02.877000+02:00
47,22.9,2022-07-26 09:39:53.284000+02:00
48,23.0,2022-07-26 09:55:43.595000+02:00
49,23.05,2022-07-26 10:11:33.955000+02:00
50,22.9,2022-07-26 10:27:24.201000+02:00
51,23.0,2022-07-26 10:43:14.297000+02:00
52,22.95,2022-07-26 10:59:04.396000+02:00
53,22.95,2022-07-26 11:14:54.516000+02:00
54,23.05,2022-07-26 11:30:44.839000+02:00
55,23.05,2022-07-26 11:46:35.219000+02:00
56,22.95,2022-07-26 12:02:25.699000+02:00
57,22.9,2022-07-26 12:18:16.096000+02:00
58,22.9,2022-07-26 12:34:06.489000+02:00
59,22.95,2022-07-26 12:49:57.449000+02:00
60,23.0,2022-07-26 13:05:47.040000+02:00
61,22.9,2022-07-26 13:21:37.184000+02:00
62,23.0,2022-07-26 13:37:27.537000+02:00
63,22.85,2022-07-26 13:53:17.908000+02:00
64,22.9,2022-07-26 14:09:08.451000+02:00
65,22.85,2022-07-26 14:24:59.049000+02:00
66,22.85,2022-07-26 14:40:49.595000+02:00
67,22.9,2022-07-26 14:56:40.420000+02:00
68,22.85,2022-07-26 15:12:31.026000+02:00
69,22.95,2022-07-26 15:28:21.294000+02:00
70,23.0,2022-07-26 15:44:11.329000+02:00
71,23.1,2022-07-26 16:00:00.994000+02:00
72,23.1,2022-07-26 16:15:50.755000+02:00
73,23.2,2022-07-26 16:31:40.537000+02:00
74,23.2,2022-07-26 16:47:30.269000+02:00
75,23.25,2022-07-26 17:03:20.059000+02:00
76,23.25,2022-07-26 17:19:09.630000+02:00
77,23.2,2022-07-26 17:34:59.379000+02:00
78,23.25,2022-07-26 17:50:49.087000+02:00
79,23.25,2022-07-26 18:06:38.779000+02:00
80,23.15,2022-07-26 18:22:28.509000+02:00
81,23.25,2022-07-26 18:38:18.181000+02:00
82,23.2,2022-07-26 18:54:07.595000+02:00
83,23.2,2022-07-26 19:09:57.042000+02:00
84,23.35,2022-07-26 19:25:46.409000+02:00
85,23.45,2022-07-26 19:41:35.769000+02:00
86,23.45,2022-07-26 19:57:25.086000+02:00
87,23.45,2022-07-26 20:13:14.019000+02:00
88,23.5,2022-07-26 20:29:02.773000+02:00
89,23.5,2022-07-26 20:44:51.503000+02:00
90,23.5,2022-07-26 21:00:40.278000+02:00
0,23.5,2022-07-26 21:16:28.797000+02:00
1,23.5,2022-07-26 21:32:17.191000+02:00
2,23.5,2022-07-26 21:48:05.778000+02:00
3,23.5,2022-07-26 22:03:54.579000+02:00
4,23.45,2022-07-26 22:19:43.378000+02:00
5,23.5,2022-07-26 22:35:32.129000+02:00
6,23.35,2022-07-26 22:51:21.085000+02:00
7,23.4,2022-07-26 23:07:10.083000+02:00
8,23.45,2022-07-26 23:22:59.072000+02:00
9,23.4,2022-07-26 23:38:48.097000+02:00
10,23.25,2022-07-26 23:54:37.817000+02:00
11,23.3,2022-07-27 00:10:26.744000+02:00
