,1MainDoor,timestamp
11,PRESENT,2022-06-26 14:16:05.719000+02:00
12,NOT_PRESENT,2022-06-26 16:05:12.368000+02:00
13,PRESENT,2022-06-26 16:05:16.018000+02:00
14,NOT_PRESENT,2022-06-26 16:11:51.329000+02:00
15,PRESENT,2022-06-26 16:12:05.303000+02:00
16,NOT_PRESENT,2022-06-26 18:30:49.863000+02:00
17,PRESENT,2022-06-26 18:31:18.843000+02:00
18,NOT_PRESENT,2022-06-26 18:31:25.828000+02:00
19,PRESENT,2022-06-26 18:32:00.414000+02:00
0,NOT_PRESENT,2022-06-26 21:51:16.865000+02:00
1,PRESENT,2022-06-26 21:52:51.479000+02:00
2,NOT_PRESENT,2022-06-27 08:28:14.753000+02:00
3,PRESENT,2022-06-27 08:34:19.812000+02:00
4,NOT_PRESENT,2022-06-27 09:12:16.218000+02:00
5,PRESENT,2022-06-27 09:12:24.066000+02:00
6,NOT_PRESENT,2022-06-27 14:17:45.234000+02:00
7,PRESENT,2022-06-27 14:17:50.339000+02:00
8,NOT_PRESENT,2022-06-27 15:09:03.682000+02:00
9,PRESENT,2022-06-27 15:09:11.042000+02:00
10,NOT_PRESENT,2022-06-27 15:22:25.479000+02:00
11,PRESENT,2022-06-27 15:22:40.165000+02:00
12,NOT_PRESENT,2022-06-27 15:31:20.851000+02:00
13,PRESENT,2022-06-27 15:31:29.891000+02:00
14,NOT_PRESENT,2022-06-27 15:49:11.854000+02:00
15,PRESENT,2022-06-27 15:50:58.354000+02:00
16,NOT_PRESENT,2022-06-27 16:15:35.879000+02:00
17,PRESENT,2022-06-27 16:15:39.527000+02:00
18,NOT_PRESENT,2022-06-27 19:01:53.748000+02:00
19,PRESENT,2022-06-27 19:02:04.715000+02:00
20,NOT_PRESENT,2022-06-27 20:00:34.186000+02:00
21,PRESENT,2022-06-27 20:01:55.424000+02:00
0,NOT_PRESENT,2022-06-28 06:48:39.266000+02:00
1,PRESENT,2022-06-28 06:48:43.346000+02:00
2,NOT_PRESENT,2022-06-28 06:49:18.039000+02:00
3,PRESENT,2022-06-28 06:49:30.357000+02:00
4,NOT_PRESENT,2022-06-28 06:55:12.316000+02:00
5,PRESENT,2022-06-28 06:55:16.328000+02:00
6,NOT_PRESENT,2022-06-28 06:56:14.874000+02:00
7,PRESENT,2022-06-28 06:56:21.551000+02:00
8,NOT_PRESENT,2022-06-28 08:09:09.606000+02:00
9,PRESENT,2022-06-28 08:09:20.978000+02:00
10,NOT_PRESENT,2022-06-28 08:30:59.191000+02:00
11,PRESENT,2022-06-28 08:32:04.182000+02:00
12,NOT_PRESENT,2022-06-28 08:32:32.971000+02:00
13,PRESENT,2022-06-28 08:32:51.933000+02:00
14,NOT_PRESENT,2022-06-28 15:46:57.661000+02:00
15,PRESENT,2022-06-28 15:47:29.254000+02:00
16,NOT_PRESENT,2022-06-28 18:15:01.639000+02:00
17,PRESENT,2022-06-28 18:15:08.453000+02:00
18,NOT_PRESENT,2022-06-28 21:06:27.634000+02:00
19,PRESENT,2022-06-28 21:07:02.974000+02:00
0,NOT_PRESENT,2022-06-28 22:00:03.041000+02:00
1,PRESENT,2022-06-28 22:00:30.690000+02:00
2,NOT_PRESENT,2022-06-28 22:03:14.390000+02:00
3,PRESENT,2022-06-28 22:03:19.863000+02:00
4,NOT_PRESENT,2022-06-29 07:38:47.933000+02:00
5,PRESENT,2022-06-29 07:39:01.108000+02:00
6,NOT_PRESENT,2022-06-29 08:10:28.076000+02:00
7,PRESENT,2022-06-29 08:10:31.538000+02:00
8,NOT_PRESENT,2022-06-29 08:24:43.166000+02:00
9,PRESENT,2022-06-29 08:27:13.663000+02:00
10,NOT_PRESENT,2022-06-29 08:27:15.830000+02:00
11,PRESENT,2022-06-29 08:27:17.987000+02:00
12,NOT_PRESENT,2022-06-29 13:57:40.358000+02:00
13,PRESENT,2022-06-29 14:00:33.895000+02:00
14,NOT_PRESENT,2022-06-29 14:03:38.132000+02:00
15,PRESENT,2022-06-29 14:03:43.478000+02:00
16,NOT_PRESENT,2022-06-29 14:04:34.073000+02:00
17,PRESENT,2022-06-29 14:05:29.543000+02:00
18,NOT_PRESENT,2022-06-29 14:05:51.713000+02:00
19,PRESENT,2022-06-29 14:06:05.372000+02:00
20,NOT_PRESENT,2022-06-29 15:29:42.321000+02:00
21,PRESENT,2022-06-29 15:29:56.786000+02:00
22,NOT_PRESENT,2022-06-29 17:35:50.613000+02:00
23,PRESENT,2022-06-29 17:35:54.686000+02:00
24,NOT_PRESENT,2022-06-29 20:24:24.160000+02:00
25,PRESENT,2022-06-29 20:24:29.285000+02:00
0,NOT_PRESENT,2022-06-29 22:50:19.471000+02:00
1,PRESENT,2022-06-29 22:50:52.144000+02:00
2,NOT_PRESENT,2022-06-30 08:04:14.917000+02:00
3,PRESENT,2022-06-30 08:05:14.318000+02:00
4,NOT_PRESENT,2022-06-30 13:02:49.121000+02:00
5,PRESENT,2022-06-30 13:02:51.841000+02:00
6,NOT_PRESENT,2022-06-30 13:04:22.796000+02:00
7,PRESENT,2022-06-30 13:04:26.861000+02:00
8,NOT_PRESENT,2022-06-30 14:03:35.276000+02:00
9,PRESENT,2022-06-30 14:03:46.530000+02:00
10,NOT_PRESENT,2022-06-30 14:03:52.576000+02:00
11,PRESENT,2022-06-30 14:03:56.076000+02:00
12,NOT_PRESENT,2022-06-30 14:27:03.996000+02:00
13,PRESENT,2022-06-30 14:27:22.303000+02:00
14,NOT_PRESENT,2022-06-30 14:29:43.921000+02:00
15,PRESENT,2022-06-30 14:29:50.400000+02:00
16,NOT_PRESENT,2022-06-30 15:27:39.866000+02:00
17,PRESENT,2022-06-30 15:29:06.981000+02:00
18,NOT_PRESENT,2022-06-30 15:29:20.820000+02:00
19,PRESENT,2022-06-30 15:29:26.602000+02:00
20,NOT_PRESENT,2022-06-30 15:30:11.708000+02:00
21,PRESENT,2022-06-30 15:30:19.082000+02:00
22,NOT_PRESENT,2022-06-30 15:32:52.301000+02:00
23,PRESENT,2022-06-30 15:32:56.970000+02:00
24,NOT_PRESENT,2022-06-30 15:35:29.450000+02:00
25,PRESENT,2022-06-30 15:36:37.096000+02:00
26,NOT_PRESENT,2022-06-30 16:02:05.007000+02:00
27,PRESENT,2022-06-30 16:06:06.860000+02:00
28,NOT_PRESENT,2022-06-30 16:15:34.811000+02:00
29,PRESENT,2022-06-30 16:15:45.316000+02:00
30,NOT_PRESENT,2022-06-30 18:14:49.365000+02:00
31,PRESENT,2022-06-30 18:15:41.650000+02:00
32,NOT_PRESENT,2022-06-30 18:17:16.518000+02:00
33,PRESENT,2022-06-30 18:17:21.479000+02:00
34,NOT_PRESENT,2022-06-30 18:19:39.343000+02:00
35,PRESENT,2022-06-30 18:20:48.859000+02:00
36,NOT_PRESENT,2022-06-30 18:33:17.238000+02:00
37,PRESENT,2022-06-30 18:33:38.119000+02:00
38,NOT_PRESENT,2022-06-30 18:35:25.139000+02:00
39,PRESENT,2022-06-30 18:35:31.636000+02:00
0,NOT_PRESENT,2022-06-30 21:39:17.778000+02:00
1,PRESENT,2022-06-30 21:50:32.921000+02:00
2,NOT_PRESENT,2022-06-30 21:57:33.960000+02:00
3,PRESENT,2022-06-30 21:57:44.474000+02:00
4,NOT_PRESENT,2022-07-01 07:54:00.422000+02:00
5,PRESENT,2022-07-01 07:56:01.251000+02:00
6,NOT_PRESENT,2022-07-01 07:57:08.488000+02:00
7,PRESENT,2022-07-01 07:59:07.290000+02:00
8,NOT_PRESENT,2022-07-01 08:56:29.306000+02:00
9,PRESENT,2022-07-01 08:56:49.662000+02:00
10,NOT_PRESENT,2022-07-01 08:57:08.406000+02:00
11,PRESENT,2022-07-01 08:57:37.424000+02:00
12,NOT_PRESENT,2022-07-01 08:59:43.281000+02:00
13,PRESENT,2022-07-01 08:59:48.397000+02:00
14,NOT_PRESENT,2022-07-01 08:59:50.571000+02:00
15,PRESENT,2022-07-01 09:00:27.747000+02:00
16,NOT_PRESENT,2022-07-01 09:00:47.847000+02:00
17,PRESENT,2022-07-01 09:00:52.969000+02:00
18,NOT_PRESENT,2022-07-01 09:01:10.330000+02:00
19,PRESENT,2022-07-01 09:01:16.371000+02:00
20,NOT_PRESENT,2022-07-01 09:49:31.804000+02:00
21,PRESENT,2022-07-01 09:55:56.810000+02:00
22,NOT_PRESENT,2022-07-01 10:06:45.760000+02:00
23,PRESENT,2022-07-01 10:30:10.815000+02:00
0,NOT_PRESENT,2022-07-03 18:08:21.163000+02:00
1,PRESENT,2022-07-03 18:14:47.546000+02:00
2,NOT_PRESENT,2022-07-03 20:55:51.104000+02:00
3,PRESENT,2022-07-03 20:56:05.812000+02:00
0,NOT_PRESENT,2022-07-04 07:27:13.857000+02:00
1,PRESENT,2022-07-04 07:27:51.433000+02:00
2,NOT_PRESENT,2022-07-04 07:27:54.896000+02:00
3,PRESENT,2022-07-04 07:27:59.259000+02:00
4,NOT_PRESENT,2022-07-04 07:28:19.007000+02:00
5,PRESENT,2022-07-04 07:28:43.368000+02:00
6,NOT_PRESENT,2022-07-04 08:06:59.174000+02:00
7,PRESENT,2022-07-04 08:07:07.357000+02:00
8,NOT_PRESENT,2022-07-04 08:07:28.750000+02:00
9,PRESENT,2022-07-04 08:07:41.276000+02:00
10,NOT_PRESENT,2022-07-04 08:22:31.374000+02:00
11,PRESENT,2022-07-04 08:22:59.136000+02:00
12,NOT_PRESENT,2022-07-04 08:23:52.131000+02:00
13,PRESENT,2022-07-04 08:24:05.327000+02:00
14,NOT_PRESENT,2022-07-04 14:00:15.010000+02:00
15,PRESENT,2022-07-04 14:00:19.671000+02:00
16,NOT_PRESENT,2022-07-04 14:00:46.599000+02:00
17,PRESENT,2022-07-04 14:00:49.941000+02:00
18,NOT_PRESENT,2022-07-04 14:37:38.749000+02:00
19,PRESENT,2022-07-04 14:37:50.465000+02:00
20,NOT_PRESENT,2022-07-04 14:38:16.117000+02:00
21,PRESENT,2022-07-04 14:39:41.239000+02:00
22,NOT_PRESENT,2022-07-04 15:21:33.609000+02:00
23,PRESENT,2022-07-04 15:21:41.774000+02:00
24,NOT_PRESENT,2022-07-04 15:22:10.065000+02:00
25,PRESENT,2022-07-04 15:22:36.551000+02:00
26,NOT_PRESENT,2022-07-04 15:32:33.381000+02:00
27,PRESENT,2022-07-04 15:32:56.474000+02:00
28,NOT_PRESENT,2022-07-04 17:26:12.307000+02:00
29,PRESENT,2022-07-04 17:26:32.681000+02:00
30,NOT_PRESENT,2022-07-04 18:54:48.888000+02:00
31,PRESENT,2022-07-04 18:54:52.286000+02:00
0,NOT_PRESENT,2022-07-04 21:24:15.908000+02:00
1,PRESENT,2022-07-04 21:25:39.969000+02:00
2,NOT_PRESENT,2022-07-05 08:09:05.900000+02:00
3,PRESENT,2022-07-05 08:10:51.760000+02:00
4,NOT_PRESENT,2022-07-05 15:23:33.517000+02:00
5,PRESENT,2022-07-05 15:24:22.322000+02:00
0,NOT_PRESENT,2022-07-06 08:23:23.444000+02:00
1,PRESENT,2022-07-06 08:23:33.508000+02:00
2,NOT_PRESENT,2022-07-06 13:37:22.051000+02:00
3,PRESENT,2022-07-06 13:37:28.221000+02:00
4,NOT_PRESENT,2022-07-06 14:59:04.576000+02:00
5,PRESENT,2022-07-06 14:59:08.045000+02:00
6,NOT_PRESENT,2022-07-06 15:14:12.960000+02:00
7,PRESENT,2022-07-06 15:14:28.917000+02:00
8,NOT_PRESENT,2022-07-06 15:15:28.418000+02:00
9,PRESENT,2022-07-06 15:15:45.058000+02:00
10,NOT_PRESENT,2022-07-06 19:19:40.648000+02:00
11,PRESENT,2022-07-06 19:19:45.024000+02:00
0,NOT_PRESENT,2022-07-07 08:14:59.771000+02:00
1,PRESENT,2022-07-07 08:15:24.492000+02:00
2,NOT_PRESENT,2022-07-07 08:15:35.695000+02:00
3,PRESENT,2022-07-07 08:15:52.388000+02:00
4,NOT_PRESENT,2022-07-07 08:18:23.591000+02:00
5,PRESENT,2022-07-07 08:19:16.055000+02:00
6,NOT_PRESENT,2022-07-07 15:03:31.180000+02:00
7,PRESENT,2022-07-07 15:04:45.345000+02:00
8,NOT_PRESENT,2022-07-07 17:49:28.358000+02:00
9,PRESENT,2022-07-07 17:51:51.969000+02:00
10,NOT_PRESENT,2022-07-07 17:52:59.974000+02:00
11,PRESENT,2022-07-07 17:53:15.303000+02:00
12,NOT_PRESENT,2022-07-07 19:59:26.547000+02:00
13,PRESENT,2022-07-07 20:02:09.567000+02:00
0,NOT_PRESENT,2022-07-08 08:45:27.229000+02:00
1,PRESENT,2022-07-08 08:48:52.564000+02:00
2,NOT_PRESENT,2022-07-08 11:35:00.271000+02:00
3,PRESENT,2022-07-08 11:35:56.153000+02:00
4,NOT_PRESENT,2022-07-08 12:57:45.982000+02:00
5,PRESENT,2022-07-08 13:01:44.009000+02:00
6,NOT_PRESENT,2022-07-08 13:02:56.961000+02:00
7,PRESENT,2022-07-08 13:04:22.480000+02:00
8,NOT_PRESENT,2022-07-08 13:05:31.584000+02:00
9,PRESENT,2022-07-08 13:05:34.396000+02:00
10,NOT_PRESENT,2022-07-08 14:00:08.379000+02:00
11,PRESENT,2022-07-08 14:00:13.196000+02:00
12,NOT_PRESENT,2022-07-08 14:33:09.836000+02:00
13,PRESENT,2022-07-08 14:38:19.514000+02:00
14,NOT_PRESENT,2022-07-08 14:38:41.343000+02:00
15,PRESENT,2022-07-08 14:38:54.550000+02:00
16,NOT_PRESENT,2022-07-08 14:38:56.722000+02:00
17,PRESENT,2022-07-08 14:41:33.854000+02:00
18,NOT_PRESENT,2022-07-08 15:14:31.738000+02:00
19,PRESENT,2022-07-08 15:14:35.223000+02:00
20,NOT_PRESENT,2022-07-08 15:42:51.122000+02:00
21,PRESENT,2022-07-08 15:43:07.077000+02:00
22,NOT_PRESENT,2022-07-08 15:48:51.812000+02:00
23,PRESENT,2022-07-08 15:48:58.665000+02:00
24,NOT_PRESENT,2022-07-08 15:58:17.278000+02:00
25,PRESENT,2022-07-08 15:59:07.355000+02:00
26,NOT_PRESENT,2022-07-08 18:51:49.907000+02:00
27,PRESENT,2022-07-08 18:53:47.130000+02:00
28,NOT_PRESENT,2022-07-08 19:17:08.356000+02:00
29,PRESENT,2022-07-08 19:17:19.274000+02:00
30,NOT_PRESENT,2022-07-08 19:57:44.451000+02:00
31,PRESENT,2022-07-08 19:57:47.928000+02:00
32,NOT_PRESENT,2022-07-08 20:14:57.327000+02:00
33,PRESENT,2022-07-08 20:15:01.474000+02:00
34,NOT_PRESENT,2022-07-08 20:15:44.475000+02:00
35,PRESENT,2022-07-08 20:16:03.832000+02:00
0,NOT_PRESENT,2022-07-09 11:59:20.926000+02:00
1,PRESENT,2022-07-09 11:59:55.042000+02:00
2,NOT_PRESENT,2022-07-09 12:04:08.489000+02:00
3,PRESENT,2022-07-09 12:05:12.135000+02:00
4,NOT_PRESENT,2022-07-09 12:05:38.856000+02:00
5,PRESENT,2022-07-09 12:07:48.881000+02:00
6,NOT_PRESENT,2022-07-09 12:12:53.925000+02:00
7,PRESENT,2022-07-09 12:12:59.422000+02:00
8,NOT_PRESENT,2022-07-09 13:44:55.469000+02:00
9,PRESENT,2022-07-09 13:45:04.392000+02:00
10,NOT_PRESENT,2022-07-09 13:50:21.444000+02:00
11,PRESENT,2022-07-09 13:50:37.471000+02:00
12,NOT_PRESENT,2022-07-09 14:07:14.613000+02:00
13,PRESENT,2022-07-09 14:07:28.580000+02:00
14,NOT_PRESENT,2022-07-09 15:15:32.556000+02:00
15,PRESENT,2022-07-09 15:18:59.662000+02:00
16,NOT_PRESENT,2022-07-09 15:21:09.958000+02:00
17,PRESENT,2022-07-09 15:22:08.937000+02:00
18,NOT_PRESENT,2022-07-09 15:43:22.987000+02:00
19,PRESENT,2022-07-09 15:44:29.333000+02:00
20,NOT_PRESENT,2022-07-09 15:47:18.515000+02:00
21,PRESENT,2022-07-09 15:47:29.478000+02:00
22,NOT_PRESENT,2022-07-09 20:03:47.417000+02:00
23,PRESENT,2022-07-09 20:03:52.709000+02:00
24,NOT_PRESENT,2022-07-09 20:06:14.140000+02:00
25,PRESENT,2022-07-09 20:06:21.935000+02:00
26,NOT_PRESENT,2022-07-09 20:06:47.379000+02:00
27,PRESENT,2022-07-09 20:06:53.561000+02:00
28,NOT_PRESENT,2022-07-09 20:09:03.584000+02:00
29,PRESENT,2022-07-09 20:09:12.751000+02:00
30,NOT_PRESENT,2022-07-09 20:56:13.085000+02:00
31,PRESENT,2022-07-09 20:56:23.831000+02:00
0,NOT_PRESENT,2022-07-10 10:36:25.682000+02:00
1,PRESENT,2022-07-10 10:46:18.958000+02:00
2,NOT_PRESENT,2022-07-10 10:46:46.282000+02:00
3,PRESENT,2022-07-10 10:47:12.970000+02:00
4,NOT_PRESENT,2022-07-10 19:03:35.556000+02:00
5,PRESENT,2022-07-10 19:06:29.838000+02:00
6,NOT_PRESENT,2022-07-10 19:24:34.501000+02:00
7,PRESENT,2022-07-10 19:36:42.207000+02:00
8,NOT_PRESENT,2022-07-10 19:40:31.162000+02:00
9,PRESENT,2022-07-10 19:47:42.796000+02:00
0,NOT_PRESENT,2022-07-10 21:37:48.913000+02:00
1,PRESENT,2022-07-10 21:37:55.316000+02:00
2,NOT_PRESENT,2022-07-10 21:37:57.483000+02:00
3,PRESENT,2022-07-10 21:38:02.962000+02:00
4,NOT_PRESENT,2022-07-10 22:34:09.539000+02:00
5,PRESENT,2022-07-10 22:34:44.135000+02:00
6,NOT_PRESENT,2022-07-10 22:38:25.223000+02:00
7,PRESENT,2022-07-10 22:41:01.531000+02:00
8,NOT_PRESENT,2022-07-10 22:45:23.859000+02:00
9,PRESENT,2022-07-10 22:45:28.571000+02:00
10,NOT_PRESENT,2022-07-11 09:58:27.581000+02:00
11,PRESENT,2022-07-11 09:58:34.438000+02:00
12,NOT_PRESENT,2022-07-11 09:59:01.083000+02:00
13,PRESENT,2022-07-11 09:59:05.907000+02:00
14,NOT_PRESENT,2022-07-11 10:00:00.547000+02:00
15,PRESENT,2022-07-11 10:00:13.781000+02:00
16,NOT_PRESENT,2022-07-11 10:01:50.783000+02:00
17,PRESENT,2022-07-11 10:05:34.769000+02:00
18,NOT_PRESENT,2022-07-11 10:05:50.331000+02:00
19,PRESENT,2022-07-11 10:06:22.811000+02:00
20,NOT_PRESENT,2022-07-11 12:15:51.292000+02:00
21,PRESENT,2022-07-11 12:17:48.542000+02:00
22,NOT_PRESENT,2022-07-11 12:24:28.700000+02:00
23,PRESENT,2022-07-11 12:29:45.420000+02:00
24,NOT_PRESENT,2022-07-11 12:35:50.102000+02:00
25,PRESENT,2022-07-11 12:37:11.270000+02:00
26,NOT_PRESENT,2022-07-11 12:37:17.113000+02:00
27,PRESENT,2022-07-11 12:37:19.172000+02:00
28,NOT_PRESENT,2022-07-11 12:37:22.642000+02:00
29,PRESENT,2022-07-11 12:37:24.705000+02:00
30,NOT_PRESENT,2022-07-11 12:37:28.309000+02:00
31,PRESENT,2022-07-11 12:38:36.714000+02:00
32,NOT_PRESENT,2022-07-11 12:53:07.797000+02:00
33,PRESENT,2022-07-11 12:57:51.023000+02:00
34,NOT_PRESENT,2022-07-11 13:58:06.036000+02:00
35,PRESENT,2022-07-11 13:58:42.068000+02:00
36,NOT_PRESENT,2022-07-11 14:01:17.256000+02:00
37,PRESENT,2022-07-11 14:01:22.743000+02:00
38,NOT_PRESENT,2022-07-11 14:04:51.717000+02:00
39,PRESENT,2022-07-11 14:10:55.394000+02:00
40,NOT_PRESENT,2022-07-11 14:10:57.450000+02:00
41,PRESENT,2022-07-11 14:10:59.617000+02:00
42,NOT_PRESENT,2022-07-11 14:44:21.999000+02:00
43,PRESENT,2022-07-11 14:46:54.878000+02:00
44,NOT_PRESENT,2022-07-11 14:47:36.152000+02:00
45,PRESENT,2022-07-11 14:47:49.893000+02:00
46,NOT_PRESENT,2022-07-11 14:52:00.251000+02:00
47,PRESENT,2022-07-11 14:52:56.040000+02:00
48,NOT_PRESENT,2022-07-11 14:53:42.811000+02:00
49,PRESENT,2022-07-11 14:53:46.844000+02:00
50,NOT_PRESENT,2022-07-11 14:55:12.938000+02:00
51,PRESENT,2022-07-11 14:55:30.068000+02:00
52,NOT_PRESENT,2022-07-11 14:55:52.365000+02:00
53,PRESENT,2022-07-11 14:56:25.292000+02:00
54,NOT_PRESENT,2022-07-11 15:14:58.845000+02:00
55,PRESENT,2022-07-11 15:21:51.318000+02:00
0,NOT_PRESENT,2022-07-14 21:24:51.510000+02:00
1,PRESENT,2022-07-14 21:28:00.971000+02:00
2,NOT_PRESENT,2022-07-14 21:29:20.805000+02:00
3,PRESENT,2022-07-14 21:29:38.908000+02:00
4,NOT_PRESENT,2022-07-15 10:53:24.707000+02:00
5,PRESENT,2022-07-15 10:53:29.516000+02:00
6,NOT_PRESENT,2022-07-15 10:55:50.728000+02:00
7,PRESENT,2022-07-15 10:55:52.893000+02:00
8,NOT_PRESENT,2022-07-15 10:57:43.840000+02:00
9,PRESENT,2022-07-15 10:57:47.380000+02:00
10,NOT_PRESENT,2022-07-15 18:36:52.396000+02:00
11,PRESENT,2022-07-15 18:38:31.574000+02:00
0,NOT_PRESENT,2022-07-16 12:28:47.995000+02:00
1,PRESENT,2022-07-16 12:29:16.437000+02:00
2,NOT_PRESENT,2022-07-16 12:29:18.605000+02:00
3,PRESENT,2022-07-16 12:29:41.313000+02:00
4,NOT_PRESENT,2022-07-16 15:01:31.171000+02:00
5,PRESENT,2022-07-16 15:01:34.645000+02:00
6,NOT_PRESENT,2022-07-16 15:02:22.259000+02:00
7,PRESENT,2022-07-16 15:02:26.397000+02:00
0,NOT_PRESENT,2022-07-17 13:33:55.175000+02:00
1,PRESENT,2022-07-17 13:37:03.729000+02:00
2,NOT_PRESENT,2022-07-17 13:38:10.494000+02:00
3,PRESENT,2022-07-17 13:50:47.651000+02:00
4,NOT_PRESENT,2022-07-17 14:07:05.395000+02:00
5,PRESENT,2022-07-17 14:10:25.714000+02:00
6,NOT_PRESENT,2022-07-17 14:11:51.449000+02:00
7,PRESENT,2022-07-17 14:12:22.570000+02:00
8,NOT_PRESENT,2022-07-17 14:30:50.568000+02:00
9,PRESENT,2022-07-17 14:34:23.983000+02:00
10,NOT_PRESENT,2022-07-17 14:46:11.059000+02:00
11,PRESENT,2022-07-17 14:47:46.941000+02:00
12,NOT_PRESENT,2022-07-17 14:50:07.854000+02:00
13,PRESENT,2022-07-17 14:51:36.650000+02:00
14,NOT_PRESENT,2022-07-17 17:14:52.304000+02:00
15,PRESENT,2022-07-17 17:20:40.114000+02:00
16,NOT_PRESENT,2022-07-17 17:38:26.393000+02:00
17,PRESENT,2022-07-17 17:39:51.548000+02:00
18,NOT_PRESENT,2022-07-17 18:22:17.917000+02:00
19,PRESENT,2022-07-17 18:24:25.268000+02:00
20,NOT_PRESENT,2022-07-17 18:33:28.014000+02:00
21,PRESENT,2022-07-17 18:35:06.210000+02:00
0,NOT_PRESENT,2022-07-19 12:29:21.574000+02:00
1,PRESENT,2022-07-19 12:32:16.237000+02:00
2,NOT_PRESENT,2022-07-19 15:45:54.480000+02:00
3,PRESENT,2022-07-19 15:53:28.871000+02:00
4,NOT_PRESENT,2022-07-19 15:56:41.355000+02:00
5,PRESENT,2022-07-19 15:58:42.209000+02:00
6,NOT_PRESENT,2022-07-19 16:35:50.469000+02:00
7,PRESENT,2022-07-19 16:35:58.478000+02:00
0,NOT_PRESENT,2022-07-20 08:49:23.311000+02:00
1,PRESENT,2022-07-20 08:51:57.006000+02:00
2,NOT_PRESENT,2022-07-20 08:53:58.955000+02:00
3,PRESENT,2022-07-20 08:54:08.713000+02:00
0,NOT_PRESENT,2022-07-21 09:30:36.424000+02:00
1,PRESENT,2022-07-21 09:31:33.039000+02:00
2,NOT_PRESENT,2022-07-21 11:17:13.784000+02:00
3,PRESENT,2022-07-21 11:42:09.510000+02:00
4,NOT_PRESENT,2022-07-21 13:00:47.327000+02:00
5,PRESENT,2022-07-21 13:00:54.812000+02:00
6,NOT_PRESENT,2022-07-21 13:23:42.253000+02:00
7,PRESENT,2022-07-21 13:23:47.052000+02:00
8,NOT_PRESENT,2022-07-21 14:41:20.793000+02:00
9,PRESENT,2022-07-21 14:43:19.217000+02:00
10,NOT_PRESENT,2022-07-21 15:38:43.007000+02:00
11,PRESENT,2022-07-21 15:44:53.510000+02:00
12,NOT_PRESENT,2022-07-21 18:12:04.388000+02:00
13,PRESENT,2022-07-21 18:13:20.363000+02:00
14,NOT_PRESENT,2022-07-21 18:38:20.710000+02:00
15,PRESENT,2022-07-21 18:38:30.904000+02:00
16,NOT_PRESENT,2022-07-21 19:10:18.931000+02:00
17,PRESENT,2022-07-21 19:10:30.487000+02:00
0,NOT_PRESENT,2022-07-21 21:13:47.576000+02:00
1,PRESENT,2022-07-21 21:13:52.372000+02:00
2,NOT_PRESENT,2022-07-21 22:20:52.356000+02:00
3,PRESENT,2022-07-21 22:20:57.820000+02:00
4,NOT_PRESENT,2022-07-21 22:43:03.565000+02:00
5,PRESENT,2022-07-21 22:43:33.981000+02:00
6,NOT_PRESENT,2022-07-21 22:51:04.625000+02:00
7,PRESENT,2022-07-21 22:51:44.167000+02:00
8,NOT_PRESENT,2022-07-22 08:47:05.276000+02:00
9,PRESENT,2022-07-22 08:48:56.609000+02:00
10,NOT_PRESENT,2022-07-22 10:47:44.092000+02:00
11,PRESENT,2022-07-22 10:52:08.609000+02:00
12,NOT_PRESENT,2022-07-22 10:55:08.578000+02:00
13,PRESENT,2022-07-22 10:55:16.089000+02:00
0,NOT_PRESENT,2022-07-23 12:16:32.848000+02:00
1,PRESENT,2022-07-23 12:20:03.787000+02:00
2,NOT_PRESENT,2022-07-23 12:26:11.611000+02:00
3,PRESENT,2022-07-23 12:27:32.704000+02:00
4,NOT_PRESENT,2022-07-23 14:08:41.453000+02:00
5,PRESENT,2022-07-23 14:08:44.260000+02:00
6,NOT_PRESENT,2022-07-23 14:24:06.394000+02:00
7,PRESENT,2022-07-23 14:24:12.523000+02:00
8,NOT_PRESENT,2022-07-23 14:56:38.016000+02:00
9,PRESENT,2022-07-23 15:00:29.945000+02:00
10,NOT_PRESENT,2022-07-23 15:04:48.912000+02:00
11,PRESENT,2022-07-23 15:04:53.936000+02:00
12,NOT_PRESENT,2022-07-23 15:05:33.170000+02:00
13,PRESENT,2022-07-23 15:05:37.959000+02:00
14,NOT_PRESENT,2022-07-23 15:07:29.836000+02:00
15,PRESENT,2022-07-23 15:07:41.369000+02:00
16,NOT_PRESENT,2022-07-23 15:07:44.176000+02:00
17,PRESENT,2022-07-23 15:07:46.983000+02:00
18,NOT_PRESENT,2022-07-23 15:17:19.895000+02:00
19,PRESENT,2022-07-23 15:17:39.100000+02:00
20,NOT_PRESENT,2022-07-23 15:18:31.183000+02:00
21,PRESENT,2022-07-23 15:18:39.587000+02:00
22,NOT_PRESENT,2022-07-23 15:35:37.088000+02:00
23,PRESENT,2022-07-23 15:36:51.342000+02:00
24,NOT_PRESENT,2022-07-23 15:42:54.065000+02:00
25,PRESENT,2022-07-23 15:42:59.525000+02:00
26,NOT_PRESENT,2022-07-23 15:46:16.297000+02:00
27,PRESENT,2022-07-23 15:46:21.093000+02:00
28,NOT_PRESENT,2022-07-23 15:57:01.597000+02:00
29,PRESENT,2022-07-23 15:57:08.401000+02:00
30,NOT_PRESENT,2022-07-23 15:57:10.564000+02:00
31,PRESENT,2022-07-23 15:57:21.625000+02:00
32,NOT_PRESENT,2022-07-23 16:23:12.192000+02:00
33,PRESENT,2022-07-23 16:24:36.294000+02:00
34,NOT_PRESENT,2022-07-23 16:25:00.664000+02:00
35,PRESENT,2022-07-23 16:25:04.130000+02:00
36,NOT_PRESENT,2022-07-23 16:55:19.745000+02:00
